Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
100,0.9745358278758515,-0.0034961353980230937,2.546417212414853,0.05564272303139263
200,0.9219050249041719,-0.10721227558507078,7.809497509582808,1.706336361949454
300,0.9724031304912031,-0.010231030040935857,2.7596869508796917,0.1628319003936618
400,1.021629282576267,-0.0007719603850467955,2.162928257626695,0.012286131115132035
500,1.0070810537222181,0.041877949632760335,0.7081053722218122,0.666508269060723
600,1.020598291795551,0.07805070371616564,2.059829179555095,1.2422155308228726
700,0.9732574876484048,0.17816467863833332,2.6742512351595193,2.835578928966976
800,1.0169268195426129,0.07560774838693939,1.692681954261288,1.203334689182968
900,0.9694720688316197,0.09964569758330623,3.0527931168380262,1.5859105328223315
1000,1.0031656692891697,0.09396049088298905,0.3165669289169726,1.4954276579368673
