Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
100,0.9937022136505246,0.012162884268880262,0.629778634947542,0.19357831536469472
200,0.9269679679643339,0.024363486829696506,7.303203203566611,0.3877569359900489
300,1.0213984688227198,0.061261484131580536,2.1398468822719785,0.975006802068675
400,1.0254791239670702,0.09514800216789385,2.5479123967070194,1.5143274870338679
500,1.0299107918567634,0.09068570708851426,2.9910791856763375,1.4433078550920777
600,1.0024951566808706,0.03975886522978162,0.2495156680870636,0.6327819933044231
700,0.846177319317304,0.18296151319398873,15.3822680682696,2.9119229220396337
800,0.8743643616694555,0.20446130683990169,12.563563833054447,3.2541027654599106
900,1.0111137426639851,0.14327068998734274,1.1113742663985127,2.2802238511672113
1000,1.0209532045121819,0.16294377557551754,2.0953204512181856,2.593330732890006
