Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
1000.0,1.0009801849550457,0.15534448373289994,0.24476573683696046,2.472384246814955
2000.0,1.0006297934345594,0.31511922852206875,0.1763441680955613,5.015278288259181
3000.0,1.0012791859480028,0.4711863206639385,0.2539252983594187,7.4991632050948684
4000.0,0.9997632508394624,0.6285168298686423,0.21097135818779028,10.003156029004222
5000.0,1.0020627384067209,0.7857916748117346,0.23374634453191315,12.506262928674674
6000.0,0.9995557855190608,0.9449212158820082,0.2467052155267102,15.03888823400256
7000.0,1.0002075336979375,1.1012684422699395,0.20350859740908112,17.527231625837246
8000.0,0.9993111769055373,0.6314211986504399,0.15559169675728232,21.99194661308575
9000.0,1.0008718558863698,1.4127685703475377,0.18037484350605038,22.484910141568072
10000.0,1.0034435675498545,-1.5705241980306648,0.6659958672952371,24.995668936201504
