Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
1000,1.035774291097797,0.07197543882788668,3.577429109779695,1.14552468706665
2000,0.9960728554135929,0.21327298107888937,0.3927144586407083,3.394344916664951
3000,0.9787123509681721,0.315323795330998,2.1287649031827893,5.018534070142545
4000,1.0247766911514196,0.4344713610580245,2.477669115141956,6.914826474424821
5000,0.6782777168446592,0.09402683992676003,32.17222831553408,1.4964836357654245
6000,1.0217286443148557,0.5729593873252755,2.172864431485566,9.118931868372144
7000,0.9524681098679851,0.7233668148141251,4.753189013201487,11.512740424630769
8000,0.9216530711771094,0.7650526872984803,7.834692882289063,12.176191690929123
9000,0.9783523561284031,0.9513472390686045,2.16476438715969,15.141161569459552
10000,0.9437571640397859,0.977038509554928,5.624283596021407,15.550050838680482
