Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
100,1.0798328181891843,-0.11002258309729471,7.983281818918431,1.7510637951673267
200,1.0245143498388458,-0.011591148023746766,2.4514349838845817,0.18447885040891518
300,0.9918995951921251,0.0478909296143013,0.8100404807874884,0.7622078177382089
400,1.0363859970683647,0.04020695897720336,3.638599706836465,0.6399136267914971
500,0.9844245371485679,0.0807409005254219,1.5575462851432076,1.2850313428311906
600,1.0110927685092586,0.10324626654440792,1.1092768509258555,1.64321536763259
700,1.006970196619907,0.15070622864825592,0.6970196619906943,2.3985641244107336
800,1.0037324159435064,0.0333087919614333,0.3732415943506373,0.5301258889081698
900,0.9764873053518399,0.05389755550608176,2.351269464816008,0.8578062379362712
1000,1.0131413275585672,0.18061312890287057,1.3141327558567228,2.8745472252185524
