Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
41.0,1.0000270579672197,0.12364625857531861,0.20680957666105337,1.9678913247080618
82.0,1.0004684149317167,0.25076733617018865,0.18773986364406747,3.9910861117472565
123.0,1.0013482410230026,0.3754660125027795,0.3023752906513488,5.975727185282073
164.0,1.0027097712625384,0.5063056877608851,0.27097712625383963,8.05810529226866
205.0,0.9972633734304137,0.6333752328545076,0.39351097740216723,10.080479914077513
246.0,0.9965627190442461,0.7538664934373539,0.35704731123016753,11.998157886190876
287.0,1.0005504649611965,0.8833549646431788,0.4910775224352171,14.059030912772831
328.0,1.0005758523318051,1.007957239918134,0.4267193752715558,16.042137715823458
369.0,0.9962852333804229,1.130499598542182,0.3859708150184371,17.992459927139144
410.0,1.003854159449839,1.258126450264858,0.5129104840380737,20.02370435943117
