Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
100.0,1.0003665935354498,0.01573902137088886,0.19806298964827768,0.25049430506059495
200.0,0.9996448316571808,0.032115572233832324,0.23709240103334972,0.5111352071239246
300.0,1.0004025952010918,0.04794929465278012,0.2647782591922909,0.7631367261759749
400.0,0.9982116694638137,0.06069783433776359,0.2400102470910181,0.9660360369828058
500.0,0.9997706777489954,0.07815067035767095,0.07914184283879906,1.2438065493368602
600.0,1.001361176168965,0.09663438184345774,0.17324055315352854,1.5379839543016005
700.0,0.9996671059071189,0.11000272406217013,0.15185727583815864,1.7507477288068156
800.0,1.0008179363493035,0.12762630408878498,0.19520149210880294,2.031235716427951
900.0,1.0008915316595621,0.1435098221165166,0.1466418381653045,2.284029757208223
1000.0,1.0005866804387336,0.15656508461649507,0.13381899843939665,2.4918107132316067
