Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
100,1.000941633587016,0.0012558599370837596,0.09416335870160442,0.019987631681795702
200,1.0021770986903882,0.008808844325328557,0.21770986903881795,0.14019711173030316
300,1.000752932382962,0.0062052876174274645,0.07529323829620349,0.09876021976205109
400,1.0009614399119473,0.010347533546226508,0.09614399119473038,0.16468611126911578
500,1.001131539849842,0.014143317825033565,0.11315398498419338,0.22509789435738062
600,0.9988305786335282,0.019735018118199638,0.11694213664718012,0.3140925685519587
700,1.0022955328631298,0.023341762336057482,0.2295532863129779,0.37149568562597746
800,1.0013403232612905,0.025688820746851682,0.13403232612905214,0.408850280406308
900,1.001327217765711,0.026543267685826613,0.13272177657110973,0.422449225801068
1000,1.0021044189938966,0.031414119035089914,0.2104418993896573,0.49997123273117616
