Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
100,1.0243295158336991,0.0654679571125258,2.4329515833699134,1.0419548988586689
200,0.9532213348858171,0.075835673075723,4.677866511418294,1.2069622232702275
300,0.9835067291227301,0.02665021231156691,1.6493270877269928,0.424151302383436
400,1.0233275111739046,0.027095258695944185,2.3327511173904636,0.4312344355813179
500,0.9673919216258391,0.017052613998059865,3.260807837416091,0.2714007810429276
600,0.9791061235946427,0.08441008699887993,2.0893876405357337,1.343428259268867
700,1.0578421015371986,0.1463564415421986,5.78421015371986,2.3293351124780926
800,0.8581085448833179,0.07256286428488042,14.189145511668212,1.1548738535845067
900,0.9618647930534286,0.35274564603570746,3.8135206946571354,5.6141213220726875
1000,1.2509861114364103,-0.14897308225688008,25.098611143641026,2.3709802428817994
