Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
100,0.8991632759128692,0.04429079969392262,10.083672408713085,0.704909970478079
200,1.1258119628070882,-0.11057184876070639,12.581196280708816,1.7598056297075881
300,1.078814914068767,0.08828120243186145,7.881491406876706,1.4050389749127001
400,1.1439918591741978,0.4364166541579534,14.399185917419777,6.945786775686444
500,1.260119417154584,-0.0020308123729290586,26.0119417154584,0.03232138276438413
600,0.9265894983404985,1.3461633826704165,7.341050165950147,21.424855656130344
700,1.146419194131288,0.3471646769306644,14.6419194131288,5.525297440041612
800,1.0530177115839743,0.406332297279708,5.301771158397428,6.466979364995103
900,0.9994517020181742,0.2962193336000879,0.05482979818257627,4.7144771181841145
1000,1.0743478319442574,0.4210182969699243,7.4347831944257425,6.7007143094895
