Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
100,1.137915311982445,-0.07222985198329665,13.791531198244499,1.1495737981937604
200,0.9679583917364516,0.0033752088000130564,3.2041608263548405,0.05371811644893423
300,1.0032319885556238,0.04398331062590606,0.3231988555623788,0.7000161299659234
400,1.0342531289182526,0.059892149171788395,3.4253128918252607,0.9532131593087289
500,1.0060071478850767,0.008095972434526576,0.6007147885076725,0.12885140320906308
600,1.0708292775979542,0.05515573006788558,7.082927759795421,0.877830708014627
700,0.9721754101277723,0.11158049088026697,2.782458987222769,1.7758586676214636
800,1.0272416113480398,0.17031311707487676,2.724161134803982,2.710617445585532
900,1.0565971892974804,0.02233128748566325,5.659718929748037,0.35541347889494895
1000,0.7560621797538521,-0.18687085067704637,24.393782024614787,2.974141960503939
