Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
10.0,1.0011873815610994,0.003764213796373319,0.17877344001047563,0.06472382545636131
20.0,1.0014010398039637,0.00779605170263886,0.32400408295787386,0.1240780165074967
30.0,0.9988564508481703,0.01030841190248182,0.1839016182651298,0.16406347097073193
40.0,1.000893387310867,0.016420385562284902,0.5121759668593429,0.26133855297124425
50.0,1.0003552578023043,0.017601791297718442,0.2505425501131419,0.2801412092303801
60.0,1.0014233816920828,0.01749623696514772,0.2937105451997168,0.2784612598510412
70.0,1.001154039983461,0.023903635193592922,0.2189308261713352,0.38043816989257145
80.0,0.9987820958540139,0.023228967928542142,0.15125346705073367,0.36970050687505907
90.0,0.999994240548624,0.029063372633526163,0.30661339887170236,0.4625579417547409
100.0,1.0033730654683157,0.03166362110398929,0.3373065468315639,0.5039421814888762
