Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
100.0,1.00019669765438,0.00276712228595804,0.06134521131820887,0.04404011899499752
200.0,1.0008297735540304,0.0069885890727166,0.13488576718029938,0.11122684961608627
300.0,0.9996582463093298,0.009174811377321318,0.08402332205787781,0.14602165826364563
400.0,0.9994535266638472,0.01216920079601572,0.13645500893472381,0.19367884601637336
500.0,1.0004630796664227,0.015130637069471143,0.09093466007478618,0.2408115681735806
600.0,1.0008540941440434,0.01861794968169776,0.14162946452307418,0.29631387220783817
700.0,1.0004020551187942,0.022781345579117457,0.14212756046618533,0.3625763759201248
800.0,1.0000926891472548,0.02519900429984632,0.14231882636893675,0.4010546095314478
900.0,0.9991198314111529,0.026488676460603676,0.15303757385039413,0.4215803794667011
1000.0,0.9995367482807703,0.0310971724080392,0.2560611530111733,0.49492687049203454
