Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
100.0,0.9655064107409157,0.02080305652546844,3.6738077643434623,0.9216732792017523
200.0,1.0484172491239054,0.025812649144830235,7.299177332267279,1.5394175373149377
300.0,1.0827339492138295,0.11018493083894913,9.437754728164302,1.7536476397257377
400.0,1.4790274465998292,0.6463292993781247,51.0153837478111,11.088937199077591
500.0,1.0764616211874083,0.18260430801245242,18.067015629256243,2.919166378111433
600.0,1.0296313408774824,-0.15146028436376419,19.596351980844226,12.576703648451947
700.0,1.0919343700083863,0.2961098530530876,14.276781688959478,4.712734681161366
800.0,1.0908535795830374,0.21588511739294458,18.815096397046812,4.0031393811978955
900.0,0.9766431113622043,0.2590078630856847,4.151378343816385,4.122238170975557
1000.0,1.0668959928227348,0.3511281964075867,8.344708308373772,5.588378811720931
