Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
100,1.003167045952877,0.01537323630759204,0.3167045952876979,0.24467265496730703
200,0.9555581371440458,0.05272430846895039,4.4441862855954195,0.8391334313935335
300,0.99492423985319,0.041594224339104674,0.5075760146809993,0.6619926407641733
400,1.0146454598116155,0.03889849603172975,1.4645459811615469,0.6190887922290265
500,0.9990499131750912,0.09121165488950368,0.09500868249088246,1.4516785743256555
600,1.037702798113179,0.13530978035260313,3.7702798113179004,2.153522039179541
700,1.0454162203680106,0.022057559385627215,4.541622036801063,0.35105696087656013
800,1.2436448007111909,0.1485250663836788,24.36448007111909,2.3638498488014377
900,0.9672346084502536,0.052812045585022845,3.2765391549746448,0.8405298109650893
1000,1.0645727522341184,0.16917074962805104,6.45727522341184,2.6924361029865738
