Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
100.0,1.0007072712538252,0.00305359407999616,0.10856832551409343,0.04859945920275459
200.0,1.001348255400473,0.006995188066142122,0.18547778767413756,0.11133187585839614
300.0,0.9998095954159687,0.009425691089883762,0.17271380349680227,0.1500145329012245
400.0,0.9995162185559836,0.0121216173600325,0.14786256169709627,0.19292153211177113
500.0,0.9999352622660822,0.0154385294571559,0.11497578243150339,0.24571182771762037
600.0,1.0007144011296678,0.01924510836679124,0.15226292149590476,0.30629541269140254
700.0,0.9995364012716733,0.022424324197863922,0.12193491174563582,0.35689420415852546
800.0,0.9999493764337519,0.025473855509596223,0.07853492271657989,0.4054290023960954
900.0,0.9990338416050587,0.026029408461260162,0.14572353067861418,0.41427090223675667
1000.0,0.9998188859500283,0.032408757564707305,0.19024966530877263,0.5158013965890031
