Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
1000,1.005982122051508,0.21231654597710167,0.5982122051507943,3.3791227792453395
2000,0.9866004471536864,0.3758013474679047,1.3399552846313556,5.981064207011197
3000,1.004140444749246,0.6041376852213164,0.41404447492459084,9.615149891106798
4000,0.9784796866720317,0.8214029830525079,2.1520313327968332,13.073034502323496
5000,1.0074220378412473,0.9476870139332182,0.7422037841247286,15.082907277146957
6000,0.9908536615612845,1.2754036567736917,0.9146338438715484,20.298679641301213
7000,0.996779307105623,1.5461924664901894,0.32206928943769864,24.60841740133634
8000,0.0,0.0,0.0,0.0
9000,0.0,0.0,0.0,0.0
10000,0.0,0.0,0.0,0.0
