Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
100,0.9767717994854316,-0.047471397380250496,2.322820051456842,0.7555307548546517
200,0.9450243738317186,-0.032626956691693014,5.497562616828144,0.5192741435528136
300,0.9777891633680685,0.055734742394724035,2.2210836631931463,0.8870459754073751
400,1.0295237695793147,0.09355399607124358,2.9523769579314685,1.4889580920738172
500,0.992612602248161,0.08609214793677489,0.7387397751839053,1.370199090553644
600,1.0153639774927359,0.11378197696561598,1.536397749273588,1.8108964068845959
700,1.0203184472853637,-0.017892409693570005,2.0318447285363694,0.28476654465570106
800,1.0173513887374535,0.04390904102530023,1.7351388737453455,0.6988340925601356
900,0.8830971847549965,0.037400691354145595,11.690281524500346,0.5952504904066585
1000,1.0785276740908532,0.1396618477234109,7.852767409085315,2.222787342652841
