Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
1000,1.0013637246774334,0.03213677043329037,0.13637246774333978,0.5114725869467633
2000,1.0051077148434242,0.05290450543323543,0.5107714843424205,0.8420013551531453
3000,0.9765914567719126,0.11850118493396462,2.3408543228087386,1.8860049344487306
4000,0.9350326871990295,0.20488433957285204,6.496731280097046,3.2608355405137823
5000,0.98726352486696,0.15904326164523563,1.2736475133039993,2.5312521256296896
6000,0.9729040602299456,0.19274012144700073,2.7095939770054422,3.06755430604224
7000,1.017083289516142,0.24281290039667125,1.7083289516141908,3.864487334461027
8000,1.0259821321939753,0.25846476699442716,2.598213219397527,4.113594528225804
9000,1.0066069611128705,0.2705813949537678,0.6606961112870513,4.306436651559258
10000,0.9891105884718541,0.28480211041766057,1.0889411528145931,4.532766367597446
