Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
10.0,1.0011738987672651,0.0037100975322259602,0.18219142116469905,0.06531621485265166
20.0,1.0013976532064417,0.00795141893072516,0.32541834233827277,0.12655076274193902
30.0,0.9987913997331311,0.01042828824318472,0.18856974406231686,0.16597136218899505
40.0,1.0010390904140778,0.01642366084671068,0.5556298874997534,0.26139068074188365
50.0,1.0003168249480825,0.017642821278176242,0.26953524965738657,0.2807942216508627
60.0,1.0014974601413273,0.017362103369572578,0.3178799980095691,0.27632645737399386
70.0,1.0014088749804675,0.02387315086254436,0.23588905723365583,0.37995299669524885
80.0,0.9988649042860718,0.023087270795804003,0.15577491781193048,0.36744532696533677
90.0,1.0000679783677533,0.029127936401194654,0.32324585899093483,0.46358550603164905
100.0,1.0034968200552647,0.031798163664445,0.3496820055264971,0.5060834928441527
