Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
1000,1.0387128851378487,0.06152038695872612,3.871288513784865,0.9791273685407437
2000,1.0100284657089726,0.217935591744711,1.0028465708972645,3.4685526701828016
3000,0.9944946035792194,0.31471527776425884,0.5505396420780628,5.008849212272065
4000,1.086553269645401,0.33988557616257564,8.6553269645401,5.409446953191079
5000,1.4512988844466033,0.05793967579904214,45.129888444660324,0.9221385804559418
6000,0.983622600933302,0.6247409139809239,1.6377399066697995,9.943060461181263
7000,0.9804821829364422,0.706607852221843,1.9517817063557819,11.246013250865381
8000,1.0097247939694292,0.8646385113794584,0.9724793969429157,13.76114930736588
9000,1.0322204010499398,0.918425526809019,3.222040104993984,14.617196245343342
10000,0.9019402418006888,1.0981852133199694,9.805975819931124,17.47816051303007
