Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
1000.0,1.0009306865887015,0.1550978835037611,0.25301119735179123,2.468459482271452
2000.0,1.0005744069407578,0.31512209353159754,0.18936538241381307,5.015323886302033
3000.0,1.0012876738302139,0.4711638840524719,0.2549507616887036,7.498806115332752
4000.0,0.9996043924986953,0.6281250439057906,0.21119253892884382,9.996920561742039
5000.0,1.0020503956228266,0.785762797831376,0.2209922680550535,12.50580333725811
6000.0,0.9995832711376273,0.9449344860681727,0.2695252562319683,15.03909943557494
7000.0,1.000198917541034,1.1010330436366866,0.21600158015336657,17.52348514022932
8000.0,0.9991664095004082,0.6314733711815584,0.18089439196801835,21.99539426698948
9000.0,1.0005733831113328,1.412438865824441,0.18558292089664746,22.47966273110701
10000.0,1.0133522412844882,-1.5608026906812216,2.298236003570831,24.840946341304697
