Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
1000.0,0.9992301449946469,0.0335587568267107,0.12529632080139794,0.5341042032989904
2000.0,0.9969660953978415,0.06382294974284317,0.3033904602158488,1.0157737934279107
3000.0,0.9994800648521304,0.0955706132535502,0.11230437356755993,1.5210535513626333
4000.0,0.9991072543817662,0.1265266881028853,0.22898773754833396,2.013734784462071
5000.0,1.0020409030730477,0.15547850828677173,0.35729742490494537,2.474517313839393
6000.0,1.0005436243756525,0.18931071801235771,0.19026552711045802,3.0129736551942643
7000.0,1.0007827675181298,0.21790228085566898,0.19452719146328956,3.4680225109178204
8000.0,1.0006485806187304,0.25297240513800884,0.12008191614836679,4.02618087435597
9000.0,1.0015994920064424,0.28364826957962447,0.1709045282730947,4.514402420305974
10000.0,1.000492595279789,0.3128889163930147,0.13937263020542984,4.979781768261505
