Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
100,0.9789407891039928,0.3325619741325783,2.1059210896007152,5.292888206759887
200,0.9640353342345249,0.004401570642479829,3.596466576547508,0.07005317251188345
300,1.001046213904711,0.03599385483990832,0.10462139047109353,0.5728599918703551
400,1.0157180965677792,0.09606515497620237,1.5718096567779227,1.5289244273351594
500,0.9808968323332857,0.08588916216043123,1.9103167666714271,1.3669684715854002
600,1.066441121230083,0.11803309008262167,6.644112123008306,1.878554973506021
700,0.8794077197938815,0.04429747093969743,12.059228020611846,0.7050161466522432
800,1.021647965870035,0.03458454765031114,2.1647965870035035,0.5504301713144212
900,1.1232878862455062,0.216265025051121,12.328788624550624,3.441964775477848
1000,1.0231320899701501,0.1380360399165232,2.313208997015015,2.1969118077544842
