Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
1000,0.9224016260256083,0.05065892664657993,7.759837397439173,0.8062618587532929
2000,1.0289279069532342,0.21664336023856134,2.8927906953234217,3.447986167000521
3000,0.9118267204710274,0.4232398967134492,8.817327952897259,6.736072167564868
4000,0.985101120744149,0.49472375827407417,1.4898879255850983,7.873773159431886
5000,1.0169929612537056,0.6448778816348846,1.699296125370564,10.263550255282206
6000,1.0048230646333183,0.7455243241021233,0.4823064633318275,11.865388137609717
7000,1.0360277902222048,0.8541694442484634,3.6027790222204814,13.594528929020006
8000,1.0200904994626292,1.0135844978538011,2.0090499462629197,16.131698307474903
9000,0.9816481071154441,1.143807736404604,1.8351892884555854,18.20426551955444
10000,1.0045854572276693,1.2603664916993764,0.4585457227669343,20.059355726134605
