Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
1000,1.1559363608225737,0.3087172218590259,15.593636082257367,4.91338718764613
2000,0.9136270370887236,0.3214929473965809,8.637296291127639,5.116719174734854
3000,0.9387886268802921,0.4030801793606072,6.121137311970792,6.415220300760841
4000,1.0096290426316177,0.5317575409733476,0.9629042631617679,8.463184117229934
5000,1.0391805044310019,0.59941057351481,3.918050443100185,9.539915571642993
6000,1.0187700261998194,0.7318164880196166,1.8770026199819378,11.64722115044728
7000,0.970367353817324,0.9012729036932109,2.9632646182676026,14.344203769756025
8000,1.02156710066626,0.9974357710947483,2.156710066626011,15.87468333864054
9000,0.9683923459379775,1.1240611711272368,3.1607654062022483,17.88998917225646
10000,0.978372838900154,1.25159048540544,2.162716109984597,19.91968124790605
