Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
100,0.9249570855415554,0.0860203611743536,7.504291445844458,1.3690565687448533
200,0.9648685253233678,0.05115956725723959,3.5131474676632246,0.8142298015431959
300,0.9935047796001037,0.03272682683712775,0.6495220399896251,0.5208636262841381
400,0.9886347102308904,0.028055272389910887,1.1365289769109554,0.44651352806438893
500,0.9919259355429005,0.07984210512485038,0.8074064457099461,1.2707265697482686
600,1.052197383923303,0.028281086793701095,5.219738392330298,0.45010747592284506
700,1.0131197542612493,0.05589964906612617,1.311975426124934,0.8896705465976231
800,1.0039457004640038,0.20511783342197545,0.3945700464003776,3.264551710540737
900,1.133825496645341,0.5220346374832392,13.382549664534093,8.308439302064315
1000,0.8418615658615088,0.29757867026546786,15.813843413849115,4.736111633146243
