Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
100.0,0.9986867134196322,0.03233843210895111,0.2643950949980356,0.5146821321981243
200.0,0.9980790510566759,0.06308012683382941,0.38123049547803545,1.0039513996467664
300.0,1.0014919265242939,0.09609596591694079,0.19466047418715599,1.5294147986871434
400.0,1.0002416506233585,0.12506304391763212,0.18664131938766143,1.9904401637609954
500.0,1.0005406332724667,0.15649983067894477,0.19300742433961066,2.490772164559872
600.0,1.0008337759183474,0.18989986234933498,0.2817956022574463,3.022350178536718
700.0,0.9997157247196693,0.21839436080968025,0.21857161658499713,3.4758542066255513
800.0,1.0016487881607357,0.25056455210412165,0.19024281489315337,3.9878587030977735
900.0,1.001996099999794,0.28336609195563617,0.23400697425248745,4.509911423937207
1000.0,1.0001199902051525,0.31454300666800616,0.37153853080228894,5.006107432620018
