Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
100,1.0274188514587925,-0.0009510234574028011,2.7418851458792526,0.015136008424200037
200,1.0081149911506861,0.061627687165956256,0.8114991150686146,0.9808351043782897
300,1.0357921281400446,0.11763923966706986,3.579212814004462,1.872286649458634
400,1.02946282086072,0.17181023495463463,2.946282086071994,2.734444816681004
500,0.8733236991133547,0.27576734665120445,12.667630088664527,4.388973636287543
600,1.0670877590038943,0.4705263890120169,6.70877590038943,7.488660066644255
700,1.2427353020790728,0.18008723019311118,24.273530207907278,2.866177287296167
800,1.0597327087722583,0.1642594445050151,5.973270877225834,2.614270254250202
900,0.9938331632515246,0.21766067097134098,0.6166836748475402,3.464177170178753
1000,1.0478432587361746,0.20400531681458325,4.7843258736174565,3.246845458806908
