Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
1000,1.1547503107283246,0.15947678636449963,15.475031072832458,2.5381518858320287
2000,0.9795868693958273,0.20920183506314674,2.0413130604172713,3.3295506154195196
3000,0.9561370097328268,0.30666787858714945,4.386299026717322,4.880770876465005
4000,0.9959751978988912,0.46466089857272846,0.4024802101108782,7.395307886937156
5000,0.9991114920091717,0.5952769937860504,0.08885079908282911,9.474127606993338
6000,1.0091699806217405,0.7330835852365624,0.9169980621740459,11.667387628992769
7000,1.0474288487449388,0.8584876205118975,4.74288487449388,13.66325483876677
8000,1.0528585383789535,0.9884809552931692,5.285853837895349,15.732163018710668
9000,1.0162061202129753,1.1198352877124316,1.6206120212975295,17.82273214881683
10000,1.0188716588375217,1.2381588196562479,1.8871658837521732,19.705909648111845
