Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
100.0,0.9882159603248656,0.026092191507788597,2.0837658329152946,0.4375272146690504
200.0,0.9961596510478954,0.01902089500706114,3.327875711932651,1.1252064431885507
300.0,0.9810036636818733,0.018598629416158953,2.5391191081311026,0.36113914078906784
400.0,1.0262234376004449,0.04444298975254796,2.622343760044484,0.7122466029360991
500.0,1.0859355005365419,0.07564262741032049,9.53270964316044,1.9830084381802355
600.0,0.9997435308623622,0.0710636178984429,1.0646023277622807,1.1310126062530883
700.0,0.9996065225777289,0.10908651537441409,12.907090477513544,3.131030134821264
800.0,1.0055541699335744,0.08734964623182054,1.777323937763309,1.39021279751226
900.0,1.014134212741144,0.10515609385851099,2.6345385208495946,1.6736112133817334
1000.0,1.0149340031385308,0.09610092916116975,5.862848958560528,1.5294937911724245
