Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
1000,0.9979844589930619,0.15178066089318962,0.20155410069381263,2.415664244690586
2000,0.9849751910263923,0.2667973702345891,1.5024808973607695,4.246212027675337
3000,1.023845920201582,0.5296338381587756,2.384592020158194,8.429384337170204
4000,1.0132029998515981,0.6261772150144694,1.3202999851598118,9.96591990210694
5000,0.9916865814802732,0.7518658447498242,0.8313418519726778,11.966316573389808
6000,0.9342524410409401,0.9448318656297449,6.574755895905993,15.037466180571135
7000,0.9712751158113587,1.0685679699086297,2.8724884188641275,17.006787444063008
8000,0.984461139405844,1.248176087533734,1.553886059415599,19.8653394180096
9000,1.0198156673821548,1.4566609520256155,1.981566738215479,23.183479092382292
10000,0.0,0.0,0.0,0.0
