Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
1000.0,0.9988538874764188,0.03298114480385465,0.25408033218363263,0.5249112224363054
2000.0,0.9982293177268986,0.06354841515184062,0.21097092556424885,1.011404439707134
3000.0,1.0002041457604443,0.0939031632402536,0.19019210985323548,1.4945152601651526
4000.0,0.9980767253185399,0.12520319926256834,0.21705659561786383,1.9926708053557303
5000.0,1.001541524474394,0.15626909514768578,0.24803394255273664,2.487099894525192
6000.0,1.0001062587518892,0.19008000588166496,0.1958462846879216,3.0252172519003526
7000.0,0.9998875936618635,0.21663780114319436,0.06079453404961295,3.4478976912498447
8000.0,0.9995827881867658,0.2524136727470595,0.1355618650441181,4.017288372167457
9000.0,1.0012256143411773,0.28271665708999943,0.13631947674557437,4.4995753470289745
10000.0,1.0004591656754604,0.3120456054032695,0.14799517764309877,4.966360057003338
