Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
100,1.093420243189884,-0.05962047990789845,9.342024318988408,0.9488894086853068
200,0.912346362862372,0.00022056609165170204,8.765363713762797,0.003510418376482841
300,1.0840150306649194,0.08091677244657253,8.401503066491944,1.2878304313914097
400,1.0105152800344452,0.18406572396642837,1.051528003444524,2.9294969823045425
500,0.9979068312239043,0.12036645123124391,0.20931687760956663,1.9156915695882022
600,1.094578748130032,0.4506823112808189,9.457874813003198,7.17283176044226
700,1.0310846662658122,0.1139338434983136,3.108466626581219,1.8133134378215015
800,1.0097738065711124,0.10329639573787598,0.9773806571112376,1.6440131985259552
900,3.461173532666082,0.4585522214018091,246.1173532666082,7.298085270186712
1000,0.9662575323009845,0.2170976271308275,3.3742467699015455,3.4552160491392363
