Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
1000,1.0006116181031515,0.15784170464100697,0.06116181031514678,2.512128751966722
2000,1.0046286678157241,0.3171899912645202,0.462866781572413,5.048235500902349
3000,1.0547020003522871,0.5168817162073968,5.470200035228712,8.226428012822943
4000,0.9861955910077315,0.6343877311360053,1.3804408992268535,10.096594324714752
5000,1.0213702896289623,0.7923806713997779,2.137028962896226,12.611130066374947
6000,0.9906272030271737,0.9621942791465499,0.9372796972826336,15.31379757409164
7000,1.0242564737271178,1.1305966112130095,2.425647372711781,17.994003931749624
8000,0.9831204838409118,1.2394986053352173,1.6879516159088226,19.727232999461012
9000,1.0434502396783818,1.4191631314354611,4.34502396783818,22.58668274217268
10000,0.0,0.0,0.0,0.0
