Frequency ,Magnitude          ,Phase               ,Magnitude Error (%) ,Phase Error (%)
   1000.0 ,1.0199149223312085 ,0.14965959351366004 ,10.435974628915073  , 2.381906408882276
   2000.0 ,0.9965281357277863 ,0.259268335311313   , 4.024140812294827  , 4.126383715200246
   3000.0 ,0.948916220924011  ,0.3672577778717058  , 5.108377907598891  , 5.845089073722729
   4000.0 ,1.0008165398756779 ,0.49770610078368616 , 1.5426673393322088 , 7.9212386146716725
   5000.0 ,1.0143962888200948 ,0.6114810385429708  , 1.475169201642621  , 9.732022989107957
   6000.0 ,1.012300953175506  ,0.7448441105088087  , 1.2300953175506057 ,11.854562202036286
   7000.0 ,1.001002120901098  ,0.88142381643298    , 3.2380534685759654 ,14.02829573442321
   8000.0 ,1.0208741334462317 ,1.0107766293053366  , 2.4319772835654434 ,16.087009691570866
   9000.0 ,0.9996142740025565 ,1.1363050115771633  , 1.9598092781187841 ,18.084855945259893
  10000.0 ,0.9998537394444542 ,1.2443427666405635  , 1.1160487421694332 ,19.80433022114905
