Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
1000,1.007411049428074,0.12594708921634765,0.7411049428073913,2.0045101816817676
2000,1.001697596347295,0.21933427076441278,0.16975963472949385,3.490813338161248
3000,0.9955651211678164,0.2962225320729673,0.4434878832183631,4.714528023461026
4000,1.0043840991003559,0.41689084605765614,0.4384099100355865,6.635023887983836
5000,0.777231220950958,1.0019458653803681,22.276877904904204,15.946463718577231
6000,0.9974877622269255,0.6384700601212105,0.25122377730745216,10.161566608447025
7000,0.9854182350387001,0.7162337834292642,1.4581764961299926,11.399214704217744
8000,0.9550113947425978,0.9172229764254438,4.4988605257402225,14.598057061557038
9000,1.1623683147202963,0.9749632281318438,16.236831472029635,15.517021709001416
10000,1.0081642400971134,0.9789979553852105,0.8164240097113362,15.581236387641507
