Voltage,Current,V_Real,V_Imag,C_Real,C_Imag
828.962891,1227.825195,0.000000,0,0.000000,0
-227.037109,443.825195,2139.617188,-1778.921875,-445.837158,-1686.300659
-836.037109,-763.174805,1390.291992,973.902832,1319.595581,696.414673
304.962891,-366.174805,1740.059326,1544.906616,73.321655,71.771484
-356.037109,693.825195,1874.820557,45.924286,-670.518799,-37.531219
-788.037109,-817.174805,-424.306335,-155.773621,2584.231201,-628.371765
413.962891,-257.174805,-217.856049,-2766.663818,3471.144287,-77.912292
737.962891,825.825195,690.166992,894.632324,1911.629639,1114.453369
-467.037109,-4.174805,-87.087189,239.621826,8.073303,392.418060
557.962891,-99.174805,74.874634,-426.780884,-1598.771973,1658.309814
651.962891,875.825195,784.258911,396.865082,812.607788,1197.403320
-512.037109,48.825195,1976.956299,-486.198578,3181.855713,-538.467407
-601.037109,-873.174805,3928.306641,-417.863159,-532.726501,-940.002319
558.962891,8.825195,720.045227,24.866516,-1978.321411,1873.727783
-676.037109,-82.174805,4774.826660,485.652344,-1317.329956,1404.769287
-525.037109,-874.174805,5526.903320,-1654.892334,699.811523,3208.688965
727.962891,161.825195,2080.072266,-1762.691895,-1048.321533,2678.427734
464.962891,838.825195,3201.467041,-335.652222,1129.005981,787.132874
-382.037109,-836.174805,4527.205078,-2421.450928,-1418.637451,2547.565430
732.962891,279.825195,6790.698730,-6844.553223,-4868.895508,5280.123047
334.962891,795.825195,12649.955078,-11697.671875,-10553.468750,13308.623047
-803.037109,-342.174805,-20650.341797,22977.781250,21494.000000,-22307.480469
843.962891,-772.174805,-4200.711914,7960.263672,5987.508789,-7524.836426
-222.037109,754.825195,-872.200500,2979.190430,4573.440430,-4150.756836
-867.037109,-462.174805,-2627.651123,191.515991,525.009949,-2181.324707
-129.037109,-708.174805,2251.730957,333.839905,3356.545898,-965.166260
874.962891,538.825195,168.795166,2122.896484,5119.789062,1291.510986
-871.037109,-580.174805,-239.031128,1475.211304,1859.389160,183.273834
-32.037109,-634.174805,-1419.496460,1296.383057,2416.534424,-348.204102
877.962891,875.825195,1270.224121,797.675415,2648.958740,-1665.426147
-129.037109,571.825195,342.945435,-669.756470,2216.292480,-1972.889771
124.962891,-676.174805,-725.387878,3013.786377,1500.658691,-921.451721
837.962891,637.825195,583.398193,486.412842,4095.219727,-1463.005615
-197.037109,476.825195,185.861053,1937.461426,2442.061279,-457.194641
-915.037109,-742.174805,-829.971558,1467.208740,294.244873,-270.845337
261.962891,-420.174805,-1356.329102,1694.948242,192.275879,-865.570190
-339.037109,400.825195,182.218262,2398.730469,2978.433594,-654.894531
-796.037109,-804.174805,-340.799316,250.630859,4236.127930,-1290.600830
602.962891,-305.174805,3202.284912,350.683105,3401.610840,2623.808105
517.962891,826.825195,-431.561646,1698.034180,2877.189697,-559.255371
-735.037109,239.825195,-412.675415,-147.436523,-378.778198,-1980.256104
505.962891,-128.174805,-885.406555,637.704590,1656.603638,459.315979
691.962891,862.825195,97.297699,-790.614868,1719.595703,1677.811279
-562.037109,91.825195,1760.388916,-1041.511108,4079.134766,-812.118469
-643.037109,-868.174805,1131.056274,2814.250244,2503.159668,-344.863953
575.962891,828.825195,-1677.451660,1286.389160,1579.458496,-1924.543701
-648.037109,-54.174805,-758.673645,-639.439148,1038.855103,2375.729004
-532.037109,-838.174805,52.775024,-9.460693,1257.585693,340.204834
738.962891,112.825195,-814.310547,1323.963623,4133.166992,637.347168
-734.037109,872.825195,-3225.762695,3183.354980,2815.707520,-17.926025
-418.037109,-851.174805,-2451.677246,2208.614502,1511.831177,345.655518
770.962891,156.825195,2484.779297,180.981079,-258.167236,190.597839
378.962891,824.825195,1543.927246,2847.704834,-226.093140,185.469208
-797.037109,-321.174805,-1647.142578,1430.329712,3303.358887,2317.854980
842.962891,268.825195,949.408203,992.904541,2926.813232,-2580.354004
252.962891,780.825195,613.736816,429.968689,2345.121826,-187.861328
-434.037109,-449.174805,1816.270508,2242.653320,236.773148,1522.239014
-176.037109,-735.174805,482.997681,899.583679,648.967896,517.263672
110.962891,507.825195,567.760376,-1148.302490,2023.554565,-1518.758301
-870.037109,-555.174805,2451.246094,2164.256348,1116.330811,710.588074
-25.037109,-639.174805,1242.427002,1797.490234,2257.736084,-477.187744
871.962891,596.825195,64.966248,-838.182373,242.583130,2408.409668
-39.037109,604.825195,738.179626,819.960693,1204.497925,98.052185
95.962891,-572.174805,-801.496582,-867.199341,3205.364502,1788.767090
646.962891,699.825195,-1534.241211,1869.135742,5219.722656,2169.454346
-163.037109,493.825195,-340.986450,2632.832520,1839.784180,310.500885
-856.037109,-753.174805,1048.691650,681.653320,-615.848389,-117.088989
819.962891,-451.174805,-977.659180,901.554443,-526.780029,975.170349
-300.037109,436.825195,-807.875854,3159.457031,1834.621826,123.136780
-744.037109,-803.174805,2335.145508,-1041.343140,2849.460449,1190.975220
355.962891,-320.174805,3899.568604,954.685547,2280.296631,1779.270020
771.962891,828.825195,1670.251099,2563.375488,1616.306030,-1457.687744
-751.037109,-842.174805,2840.468018,1510.421387,1307.188721,1103.595337
773.962891,-190.174805,929.914429,141.264862,1581.734497,1426.246460
710.962891,855.825195,1924.164062,992.870972,3243.062988,702.346130
-536.037109,170.825195,1641.153687,-195.338867,3383.550781,-149.338867
667.962891,-854.174805,-1474.235596,1145.468262,3832.921387,-888.836914
598.962891,862.825195,745.704102,-34.925049,-717.896484,1205.664062
-641.037109,-7.174805,344.140625,2410.625244,204.310303,-407.959961
-573.037109,-902.174805,-2075.827148,3285.719727,1649.553589,1712.569580
651.962891,78.825195,-87.339600,1999.784180,2199.082520,1516.100708
-709.037109,-149.174805,-557.498291,-715.875854,2071.632812,2749.861572
-476.037109,-889.174805,-1183.708008,528.907227,-386.293518,1520.315430
735.962891,197.825195,2143.467041,3801.853027,1664.576416,875.034668
582.962891,827.825195,-896.919434,2139.199707,1378.555664,1366.040649
-348.037109,-271.174805,-1203.065796,1969.030762,4474.234375,624.491943
813.962891,350.825195,-1157.666138,4287.153320,1196.562012,219.353516
305.962891,795.825195,851.497253,4978.043945,2717.104492,2083.161377
-846.037109,-419.174805,158.250000,1424.896484,-1896.320557,3581.249268
-201.037109,-805.174805,-1097.949585,4530.462402,1000.891724,5177.351562
135.962891,448.825195,-3245.743164,5155.645020,1573.343994,5620.310059
-869.037109,-516.174805,-5597.544922,7955.531250,-991.853271,8407.570312
-81.037109,-676.174805,-10077.000000,13494.576172,-3983.668457,15999.354492
866.962891,554.825195,-81612.781250,108109.414062,-47992.164062,124337.250000
-884.037109,635.825195,12553.714844,-16468.644531,8174.087402,-20622.626953
60.962891,-584.174805,7019.752930,-7135.853027,5867.041992,-8730.777344
849.962891,668.825195,6006.589844,-5598.656250,6255.266602,-4699.719727
-122.037109,517.825195,1287.442871,-842.317932,4352.119141,-6474.101562
-877.037109,-713.174805,3269.614990,-5077.869141,4394.259766,-5070.614258
829.962891,750.825195,2719.344482,-2948.925781,1212.554321,-1179.784424
-291.037109,411.825195,2876.624512,-3204.658203,1487.583252,-195.724670
-819.037109,-770.174805,2183.675781,1156.181519,5550.852539,-2285.899902
362.962891,-337.174805,2695.004395,940.210999,4255.155762,-3723.653076
-386.037109,780.825195,3100.849609,-3341.266113,3791.703613,-1354.477173
-780.037109,-830.174805,3682.095703,1399.984497,3726.918945,-187.506287
444.962891,-231.174805,-241.315308,-0.197266,512.818604,-1518.949219
734.962891,779.825195,3224.627441,1989.178223,3489.645508,-628.120972
-511.037109,177.825195,2079.745605,772.658691,5436.517578,406.700684
434.962891,-126.174805,2164.755615,989.308105,1423.842407,-321.810760
619.962891,868.825195,2822.338379,-745.029297,2097.697021,-877.245361
-589.037109,1.825195,3319.891113,-181.835205,2567.706543,-2141.051758
-688.037109,-481.174805,3897.824951,-1619.616211,3719.648926,-3388.871582
528.962891,40.825195,2484.543457,-1208.024170,4451.151367,-1127.109863
-684.037109,-120.174805,1496.401855,-1405.202393,2518.371094,-2689.200684
-474.037109,-890.174805,3162.071777,-1111.417480,2117.874756,-1431.624023
716.962891,177.825195,2403.628906,-1577.069824,2264.727539,-1719.829590
457.962891,807.825195,2433.687012,15.179321,2534.931396,-117.454727
-387.037109,-817.174805,4884.470703,915.000000,2635.547363,1775.455078
793.962891,297.825195,3087.071289,-1908.972656,3900.851562,-133.694458
328.962891,790.825195,825.138184,1235.333130,4588.248535,-532.223755
-851.037109,-363.174805,3150.195312,1082.679321,2158.341553,-1449.983887
845.962891,-773.174805,2287.889893,1088.847656,4306.270508,200.540283
177.962891,728.825195,2910.180176,912.541687,4397.329102,-533.739014
-851.037109,-501.174805,2114.708008,258.780945,2399.601562,821.801758
-296.037109,-706.174805,3471.565918,1547.427490,3221.602051,-2409.225098
865.962891,522.825195,1217.488403,1492.576172,1794.591797,-754.905945
-863.037109,-596.174805,2435.422852,-697.855957,2684.041992,-1233.442017
29.962891,-591.174805,2879.937012,-299.729980,3681.403320,1428.842529
860.962891,649.825195,5199.324219,2628.002686,7176.576172,2319.797363
-105.037109,555.825195,4265.005859,2402.483643,7014.753906,366.922180
171.962891,-675.174805,2387.302734,3263.154053,6301.772461,-507.817505
830.962891,712.825195,7093.654297,210.501465,5335.110352,1447.427979
-245.037109,461.825195,7611.412109,4018.524658,9822.235352,-35.416260
-828.037109,-770.174805,11416.198242,8693.875000,16282.705078,2448.239014
287.962891,-383.174805,38844.601562,26895.898438,47366.265625,6879.245605
-345.037109,328.825195,-27621.205078,-16953.722656,-30557.437500,-5094.715332
-781.037109,-828.174805,-11512.232422,-5757.067383,-12043.029297,-1922.622070
432.962891,-264.174805,-4730.161133,-4210.954102,-6199.275391,-239.120178
748.962891,858.825195,-5912.823730,-2990.027344,-2276.981445,766.853821
-696.037109,185.825195,-2732.657715,-3149.094971,-97.027832,124.439819
682.962891,-133.174805,-1697.752075,-3270.042480,-2538.954102,-158.024536
674.962891,840.825195,-908.294067,74.806702,-2376.593750,-2909.988037
-584.037109,46.825195,-3118.974609,795.816528,-76.808197,760.626892
-636.037109,-852.174805,-1471.309814,460.437256,91.500977,780.612915
572.962891,873.825195,-409.160217,-1061.035522,900.637268,176.593704
-664.037109,-78.174805,784.537048,-1268.552734,992.721680,-26.201630
-808.037109,-870.174805,182.983704,-1076.223145,-1141.359863,-405.862915
732.962891,137.825195,-1639.967041,1020.672363,-302.248993,241.665405
-752.037109,848.825195,-388.050659,323.454956,-1797.045410,-772.224609
-404.037109,-731.174805,-129.982056,781.551880,2381.953125,-2423.559570
777.962891,278.825195,268.812500,-2679.681641,1713.062500,178.535156
335.962891,820.825195,-979.823853,-243.317032,1824.069580,-424.923340
-787.037109,-502.174805,1093.328613,-250.278870,-1301.314941,-1023.554688
828.962891,402.825195,-1654.151978,-51.005127,-263.165100,313.953857
113.962891,751.825195,151.390198,-1355.607544,230.210876,-182.916626
-851.037109,-475.174805,1135.586670,-3085.850098,3747.625732,-496.936829
-142.037109,-916.174805,-235.865112,-964.024292,1835.850586,-359.724121
87.962891,518.825195,-252.335938,266.083008,-91.441772,952.370605
-861.037109,-561.174805,2098.643066,-267.912354,-500.374329,-1472.396118
-3.037109,-608.174805,159.909775,613.480286,-1443.588623,878.826538
863.962891,618.825195,1698.357544,144.829620,2698.831055,1573.570068
-68.037109,589.825195,1142.984375,589.328796,-181.261276,120.442566
119.962891,-539.174805,-627.592773,1373.057983,-1507.087891,-257.280518
865.962891,709.825195,688.979370,1086.141846,-903.453247,905.968506
-220.037109,466.825195,844.053162,-164.449585,1156.387451,-941.674072
-787.037109,-750.174805,1252.889282,-1113.146240,2813.647949,2609.557129
818.962891,-437.174805,860.801758,196.405151,4367.494141,864.751282
-332.037109,350.825195,649.367188,1866.272217,1402.998047,-1713.448975
-788.037109,-792.174805,2263.832031,-3788.469238,1677.458374,419.756348
374.962891,-310.174805,2060.308105,449.772705,11.264008,589.897583
746.962891,832.825195,111.124512,841.192017,476.858398,1741.051025
-735.037109,-816.174805,269.862366,-2598.727539,1006.800171,1623.536743
456.962891,-163.174805,1556.961914,-1817.784668,3182.110352,-708.029297
703.962891,853.825195,1002.104614,-2175.725098,1446.634277,-427.161621
-548.037109,114.825195,-1171.303467,2878.492676,608.576416,3503.905518
574.962891,-916.174805,-2602.800781,1643.504883,1302.437988,942.703369
619.962891,877.825195,486.022095,-377.396484,4499.076172,107.965820
-672.037109,-33.174805,-246.181030,772.668701,2250.485107,374.077393
-541.037109,-836.174805,-1849.966797,2163.156738,969.749756,-269.750488
722.962891,90.825195,-1.050415,1184.198242,1026.633423,-1137.089111
-729.037109,-124.174805,-343.249268,1630.534424,1622.561279,-805.443604
-448.037109,-822.174805,-804.952881,2734.270020,2588.959961,449.172852
769.962891,263.825195,518.778320,1583.404297,1672.893066,1175.292236
380.962891,811.825195,-441.113770,-2427.537109,1622.714844,755.748535
-323.037109,-285.174805,66.210205,727.989258,220.354980,-1616.777832
812.962891,430.825195,2213.588379,1261.045898,508.734863,3377.437988
257.962891,776.825195,1484.773926,1034.495117,2372.975830,1067.119629
-758.037109,-455.174805,792.402100,-963.488281,2992.328613,-1112.051758
-197.037109,-742.174805,-30.560547,-640.760742,-245.663086,-340.875977
47.962891,699.825195,-648.636719,1408.769531,50.867188,1044.458984
-867.037109,-516.174805,115.030273,2077.078125,-1658.093750,-739.283203
-57.037109,-170.174805,2125.750000,1539.171875,1876.765625,1742.671875
867.962891,974.825195,509.902344,799.335938,2578.882812,-1216.957031
-877.037109,648.825195,-1303.263672,2694.433594,2658.070312,787.923828
149.962891,-571.174805,-44.705566,513.220703,1748.983398,484.889648
686.962891,670.825195,2270.838867,19.066406,716.628906,-1183.502930
-160.037109,512.825195,1016.406250,-240.375977,300.754883,1267.381836
-849.037109,-765.174805,2728.858887,437.823242,1804.157227,376.960938
890.962891,764.825195,2339.546875,-191.637207,1187.203613,655.020020
-235.037109,386.825195,-42.946777,933.213867,1694.068359,3407.106201
-818.037109,-797.174805,2634.226318,-59.958496,2846.810059,-33.953613
353.962891,-478.174805,1376.391724,-471.073730,-1503.787109,392.974609
-414.037109,815.825195,1554.562500,-2717.210205,1043.189941,330.426270
-748.037109,-846.174805,3949.425781,568.948975,2347.958252,532.126465
464.962891,-196.174805,581.350342,891.949463,443.637695,1478.650391
714.962891,844.825195,1294.178955,953.685059,551.411865,-699.223633
-534.037109,152.825195,5814.478027,-381.287109,-3482.999512,117.062012
570.962891,-70.174805,-32385.240234,-15897.291016,36604.730469,-5513.648438
619.962891,891.825195,-2025.184326,81.774658,6997.935059,814.967041
-634.037109,0.825195,-678.747803,707.840820,4134.011230,1945.589355
-566.037109,-852.174805,-1927.216797,-1695.086060,1399.105103,-36.885742
523.962891,70.825195,-1741.674316,320.968018,3399.243896,503.992065
-710.037109,-148.174805,-257.307068,1359.343994,2263.403320,1007.878906
-483.037109,-853.174805,461.387085,-2186.939941,4568.531250,1711.016113
744.962891,219.825195,1413.049683,1636.703003,2411.997314,-362.504150
445.962891,850.825195,-566.507202,-57.664673,3091.032959,-2919.191895
-350.037109,-828.174805,795.429077,130.957642,669.521301,-286.754822
799.962891,507.825195,129.825134,2152.565918,1271.136353,2264.118652
285.962891,442.825195,1102.775635,1714.896729,1099.615723,2112.990723
-811.037109,-372.174805,738.505005,1680.757568,3050.061035,520.297607
1258.962891,-738.174805,346.561462,-169.835938,2650.255127,127.194092
166.962891,713.825195,2204.448486,-943.651123,738.701233,-590.023743
-899.037109,-518.174805,-0.715607,3343.517578,3122.341797,-51.419922
-84.037109,-754.174805,-1128.593994,563.014160,2555.662598,-1140.255127
854.962891,548.825195,832.375793,-826.104004,2305.520020,1464.310181
-851.037109,-606.174805,-1043.068115,-1074.097656,768.230347,1500.403320
61.962891,-604.174805,-1226.727173,2528.323486,2456.540039,728.376892
863.962891,516.825195,-1179.271973,2065.287598,-219.064331,849.188904
-150.037109,508.825195,-1167.934814,-1591.807739,1884.930908,-727.871460
179.962891,-714.174805,1590.358032,-558.371582,814.208862,1811.935791
826.962891,781.825195,-353.695374,1048.672729,2805.283203,1085.686523
-270.037109,440.825195,-1906.863892,2712.755859,2968.916016,3229.326172
-811.037109,-772.174805,-596.363159,2426.552246,571.471252,719.178589
321.962891,-340.174805,-1063.588867,1043.474854,2519.450928,397.813232
-380.037109,299.825195,2876.277344,945.178711,2178.708984,514.859131
-764.037109,-821.174805,-258.179016,2885.315430,1390.082031,828.387939
429.962891,-208.174805,402.602356,398.745361,1918.101807,3631.528320
741.962891,841.825195,1330.095093,1012.867310,866.054077,-35.884033
-697.037109,93.825195,-961.832764,671.586670,2344.470459,1010.585815
543.962891,-115.174805,-941.230286,-191.037537,2482.061035,1688.215088
651.962891,861.825195,603.380981,1058.680908,2911.665283,3579.944824
-607.037109,59.825195,597.901001,-819.573303,4226.782227,2283.846436
-620.037109,-895.174805,4108.363281,-1061.310059,1013.737549,1173.379150
553.962891,868.825195,4043.492676,-712.512939,864.931519,2167.937012
-696.037109,-111.174805,-155.421600,-1794.023438,632.164185,1843.776367
-495.037109,-852.174805,1257.346313,-2548.510010,3786.263184,2458.904053
723.962891,161.825195,125.742401,-3500.697021,6497.298828,6148.203613
-766.037109,763.825195,6131.984863,-6273.285156,6199.240723,9086.455078
-387.037109,-827.174805,18514.289062,-41765.804688,17889.044922,42081.585938
791.962891,224.825195,-2931.371582,13502.910156,-3883.602051,-8962.351562
297.962891,793.825195,-2298.458496,6281.739258,-356.980957,-3645.734375
-818.037109,-356.174805,-661.853638,5014.283203,3804.861084,-2236.771973
861.962891,440.825195,-518.027466,1255.939941,11.028137,-1384.019287
182.962891,734.825195,2130.998535,907.597900,-366.920166,-776.678955
-915.037109,-493.174805,572.044495,3018.520996,1665.540649,-1205.661377
-125.037109,-709.174805,598.125977,3469.635742,805.297485,273.002686
