Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
1000,0.9957147026933049,0.20519642435244861,0.4285297306695135,3.265802524047437
2000,0.9912524452528837,0.40316589631727107,0.8747554747116304,6.416584528496825
3000,0.9828332282599105,0.6309083844242761,1.7166771740089515,10.04121880192453
4000,0.9887946130045749,0.8463585810916758,1.120538699542506,13.470215180898295
5000,1.0273509523836126,1.015599724053134,2.7350952383612626,16.163771628582115
6000,0.9853192475785175,1.2351394003662202,1.468075242148248,19.65785409758435
7000,1.043190262825755,1.4958400034726365,4.3190262825755,23.8070330627268
8000,0.0,0.0,0.0,0.0
9000,0.0,0.0,0.0,0.0
10000,0.0,0.0,0.0,0.0
