Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
1000,0.9974140836009776,0.20203878727072883,0.2585916399022392,3.215547169042839
2000,0.9529656464879961,0.4365111543522488,4.703435351200391,6.94729079299097
3000,0.9822290587086587,0.6283873538764162,1.777094129134127,10.001095354586772
4000,1.0165056647778694,0.8470140970642851,1.650566477786941,13.480648041629943
5000,1.0733559706284033,1.0193386687741601,7.335597062840327,16.22327878201198
6000,0.9842093738228304,1.236604483913465,1.5790626177169642,19.68117162644301
7000,0.9573294632558838,1.5563974130881841,4.267053674411625,24.770834170842306
8000,0.0,0.0,0.0,0.0
9000,0.0,0.0,0.0,0.0
10000,0.0,0.0,0.0,0.0
