Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
100,0.9602316188609465,0.04926212637388559,3.9768381139053455,0.7840310919621517
200,1.0113797937859998,-0.021982501681929032,1.1379793785999848,0.34986238042049084
300,1.0012079515090653,0.0009129033923594533,0.12079515090652748,0.014529308745936699
400,1.005680465557887,0.08100336930562241,0.5680465557887038,1.2892086632088118
500,0.976521010262344,0.2017874758470185,2.3478989737656053,3.211547423508944
600,1.0006468118638658,0.07057924966435185,0.06468118638658371,1.1233036463798591
700,1.0166251175635352,0.30793028135320416,1.662511756353524,4.9008626405040525
800,1.0098816681778477,0.08533224751491543,0.9881668177847747,1.3581048997139893
900,1.04372518537861,0.14456570784698364,4.372518537861003,2.300834700542625
1000,1.1338320784763896,0.11841832982784856,13.383207847638957,1.884686254478853
