Frequency,Magnitude,Phase,Magnitude Error (%),Phase Error (%)
100.0,0.9990878467784261,0.020045313410834643,0.15578979021657163,0.31903107151606025
200.0,1.0017787591647473,0.0438528714013513,0.17787591647472117,0.6979401252298278
300.0,0.9996729695641386,0.06350394064354256,0.20883882539530774,1.0106966059234126
400.0,0.9991584429683844,0.08273178532482996,0.24634788756261233,1.316717258526422
500.0,0.9990523073158976,0.10485039633086472,0.09476926841025742,1.6687458861201452
600.0,1.0001848490147007,0.12494740755910286,0.13758762422702459,1.9885997539548874
700.0,0.9983876527211271,0.14683022082326655,0.21309075224926527,2.336875543929742
800.0,0.9997393544778624,0.1688459199851904,0.09478008445038322,2.68726627865417
900.0,0.9994039735199646,0.18829258124253417,0.08068849088813886,2.9967695052281615
1000.0,1.0004922438180788,0.21031961727818554,0.09792926237878635,3.347340671901884
