Voltage,Current
1599,1426
1285,1084
948,790
691,589
530,516
526,595
670,805
927,1055
1235,1421
1572,1712
1840,1958
2015,2035
2028,1964
1897,1772
1635,1487
1348,1167
1026,809
753,621
573,513
530,568
644,696
889,1006
1173,1350
1513,1648
1819,1905
1958,2021
2041,1997
1934,1840
1732,1558
1422,1219
1082,902
791,663
595,516
532,537
612,680
818,944
1116,1275
1476,1588
1741,1854
1948,1993
2040,1991
1970,1868
1775,1618
1490,1288
1124,968
852,723
628,525
535,504
609,623
758,877
1042,1197
1364,1536
1659,1820
1909,1951
2054,2022
1997,1919
1866,1681
1555,1364
1233,1023
897,749
670,551
530,515
550,617
711,824
983,1107
1300,1485
1636,1785
1880,1950
1975,2028
2024,1957
1879,1729
1615,1425
1287,1107
974,817
704,604
557,518
532,570
661,759
904,1068
1223,1403
1561,1700
1843,1929
2005,2055
2028,1969
1949,1798
1679,1532
1372,1164
1035,851
737,628
563,507
527,556
625,710
859,1004
1169,1339
1488,1646
1792,1885
1967,2046
2033,2025
1966,1852
1727,1562
1433,1249
1101,923
800,657
610,544
536,530
583,687
798,935
1111,1266
1414,1556
1736,1851
1954,1999
2062,2005
1965,1880
1772,1635
1513,1330
1166,967
859,714
678,522
509,570
606,637
739,873
1016,1188
1361,1553
1675,1794
1913,1969
2036,2016
2001,1915
1835,1708
1573,1382
1247,1045
918,773
683,555
540,568
558,611
693,804
934,1125
1249,1438
1598,1766
1864,1945
2010,2021
2014,2023
1884,1751
1627,1473
1313,1121
978,803
698,610
568,500
543,596
637,753
900,1063
1200,1379
1546,1716
1827,1914
1988,2021
2031,1971
1899,1798
1694,1544
1366,1193
1041,851
765,602
583,530
523,526
631,713
839,982
1152,1305
1464,1615
1764,1856
1957,2008
2036,2006
1944,1830
1774,1584
1459,1255
1122,946
818,678
613,516
531,401
609,674
771,910
1078,1245
1407,1559
1688,1836
1929,1980
2027,2020
1988,1906
1806,1632
1512,1334
1196,1023
882,735
614,556
534,497
523,624
741,860
1005,1156
1334,1502
1657,1790
1899,1973
2010,2025
2004,1939
1858,1706
1617,1387
1237,1087
925,769
676,570
535,511
540,591
687,804
957,1104
1273,1438
1575,1727
1849,1937
2003,2023
2028,1952
1905,1757
1650,1472
1326,1151
1022,838
735,614
562,535
550,544
646,748
875,1037
1205,1348
1518,1660
1818,1893
1996,2021
2028,1988
1947,1818
1719,1555
1412,1234
1051,888
782,635
587,524
531,555
604,698
830,985
1161,1279
1451,1623
1746,1873
1979,2004
2052,2012
1962,1841
1782,1592
1477,1276
1147,958
833,700
635,546
529,518
575,648
774,903
1044,1206
1385,1543
1697,1841
1924,1972
2026,1997
1992,1906
1811,1669
1546,1348
1196,1014
893,740
654,571
555,518
557,614
716,851
1025,1154
1318,1478
1637,1763
1887,1960
2030,2021
2007,1928
1856,1719
1600,1427
1279,1087
945,791
701,595
557,517
552,590
673,791
935,1081
1235,1409
1569,1721
1845,1946
1990,2031
2023,1969
1901,1776
1721,1495
1363,1151
1009,855
741,685
583,514
530,556
621,730
874,1020
1180,1336
1528,1663
1791,1883
1983,2027
2031,1986
1936,1819
1721,1550
1444,1207
1096,923
788,656
600,518
529,524
593,704
815,939
1106,1263
1433,1603
1748,1872
1957,2004
2029,1988
1971,1863
1754,1605
1481,1284
1144,959
846,712
623,544
559,530
591,657
742,894
1043,1217
1387,1530
1720,1815
1944,1997
2024,2019
1997,1899
1821,1643
1563,1369
1220,1046
914,752
661,573
531,514
543,619
699,825
965,1130
1294,1460
1621,1759
1883,1965
2018,2038
2014,1948
1864,1736
1624,1447
1286,1099
982,804
703,597
531,517
540,574
675,769
919,1084
1223,1397
1584,1686
1792,1920
1989,2014
2025,1967
1910,1788
1677,1489
1369,1202
1033,855
760,639
568,513
526,552
644,726
852,1002
1158,1322
1499,1649
1788,1896
1988,2017
2035,2005
1949,1841
1733,1567
1442,1185
1097,907
793,648
600,530
492,537
602,673
801,938
1098,1284
1426,1582
1729,1854
1949,1988
2036,2010
1975,1860
1769,1627
1517,1299
1174,986
863,701
640,544
527,522
583,663
765,873
1048,1193
1357,1504
1660,1801
1919,1994
2030,2025
2010,1932
1848,1639
1556,1387
1231,1049
926,757
669,600
543,517
549,585
687,817
970,1126
1286,1457
1609,1747
1862,1945
2014,2051
2022,1945
1884,1746
1635,1437
1312,1120
990,808
713,606
558,516
534,563
641,760
907,1052
1199,1370
1535,1639
1777,1918
1994,2021
2027,1992
1918,1817
1700,1451
1376,1179
1018,830
765,638
589,519
531,544
613,712
846,989
1150,1313
1498,1638
1768,1875
1955,2011
2038,2007
1957,1843
1747,1584
1456,1262
1126,934
896,684
618,530
550,526
594,683
794,916
1082,1241
1402,1560
1711,1845
1962,2001
2038,2010
2019,1896
1806,1667
1528,1339
1186,1012
872,699
670,549
568,534
554,634
731,864
1013,1156
1338,1496
1655,1785
1901,1971
2006,2027
2001,1918
1851,1699
1576,1400
1248,1071
957,795
712,585
552,513
550,596
682,804
942,1097
1260,1432
1583,1730
1840,1927
2015,2023
2043,1964
1896,1734
1640,1479
1332,1155
998,813
730,612
561,516
531,570
639,744
913,1057
1209,1377
1531,1686
1806,1915
1997,2021
2020,1965
1925,1802
1707,1530
1394,1203
1092,891
773,639
605,522
532,540
633,709
831,985
1141,1297
1447,1627
1768,1884
1964,2005
2036,2012
1980,1873
1762,1567
1480,1269
1104,956
817,679
605,536
526,549
588,661
770,935
1079,1234
1416,1547
1701,1829
1941,1972
2066,2040
1933,1893
1789,1639
1532,1335
1204,1017
887,751
646,492
515,519
562,622
740,847
1000,1155
1316,1508
1636,1789
1892,1968
2013,2025
2018,1943
1887,1711
1609,1400
1258,1063
931,778
705,581
539,518
548,585
678,826
944,1090
1286,1434
1583,1725
1846,1946
2012,2021
2027,1963
1893,1764
1664,1486
1337,1136
1000,846
728,622
563,541
562,572
644,766
857,1024
1188,1354
1504,1664
1786,1879
1988,2016
2027,2008
1936,1824
1727,1548
1417,1207
1069,887
782,650
596,521
523,538
566,690
818,961
1131,1286
1457,1625
1750,1868
1949,2001
2051,2006
1960,1867
1776,1612
1462,1276
1151,959
848,697
626,544
504,519
596,649
770,830
1044,1211
1357,1530
1727,1819
1936,1988
2027,1958
2026,1908
1822,1665
1543,1361
1208,1018
895,691
660,578
537,500
558,613
706,845
991,1128
1317,1480
1631,1750
1895,1962
2019,1985
2053,1918
1850,1720
1604,1424
1290,1104
959,752
700,669
557,504
549,550
666,776
909,1074
1232,1396
1558,1708
1845,1948
2017,2018
1963,1971
1910,1789
1676,1502
1363,1143
1027,839
739,627
570,506
524,621
637,724
862,1026
1171,1339
1493,1647
1806,1917
1976,2012
2040,1971
1948,1830
1727,1571
1420,1232
1096,910
795,683
602,500
529,517
609,687
831,961
1122,1266
1442,1584
1742,1858
1949,1978
2036,2010
1968,1872
1780,1623
1479,1289
1130,962
844,711
628,547
534,520
571,641
748,889
1041,1200
1347,1537
1674,1781
1910,1973
2028,1996
1999,1885
1832,1686
1557,1387
1234,1040
891,752
674,572
531,484
556,620
713,832
971,1142
1292,1452
1639,1763
1879,1958
1996,2023
2014,1969
1879,1742
1618,1438
1273,1113
975,809
706,605
560,517
552,502
661,757
909,1065
1219,1377
1547,1700
1821,1919
1992,2006
2029,1971
1859,1792
1682,1502
1376,1188
1048,872
766,660
595,517
530,554
680,709
843,1010
1157,1322
1487,1630
1780,1884
1970,1986
2035,1986
1947,1869
1732,1579
1472,1245
1106,929
804,670
605,504
531,538
592,583
828,936
1111,1245
1424,1582
1707,1847
1937,2005
2040,2043
1979,1885
1789,1639
1535,1323
1187,984
870,718
647,533
510,540
575,637
740,902
1012,1174
1387,1511
1659,1795
1908,1979
2036,2016
2005,1919
1853,1699
1574,1374
1234,1059
926,757
682,581
532,517
542,614
687,825
953,1117
1279,1445
1617,1738
1857,1946
2009,2023
2026,1953
1888,1734
1641,1460
1318,1111
914,829
726,620
543,529
531,573
650,757
896,1040
1209,1370
1512,1690
1818,1892
1980,2030
2027,1978
1945,1815
1701,1527
1399,1167
1035,884
767,605
578,534
519,543
622,699
842,990
1140,1304
1473,1626
1755,1882
1957,2010
2040,1995
1953,1845
1761,1583
1462,1271
1128,948
846,687
630,542
523,520
587,655
792,923
1051,1200
1390,1556
1719,1845
1932,1984
2028,2021
1986,1907
1809,1661
1485,1333
1199,1028
883,726
641,565
534,515
563,596
721,842
995,1163
1327,1515
1648,1775
1879,1969
2014,2023
2014,1935
1848,1718
1593,1411
1266,1067
938,804
688,592
539,501
540,520
700,791
935,1088
1257,1426
1601,1733
1859,1922
2003,2023
2014,1969
1906,1767
1677,1490
1365,1167
948,834
734,616
570,515
526,556
646,739
874,1060
1170,1349
1518,1661
1779,1915
1983,2022
2028,1989
1952,1815
1714,1554
1410,1211
1096,871
808,685
596,517
523,535
617,704
812,952
1125,1326
1462,1604
1739,1868
1965,2015
2040,2003
1992,1869
1771,1600
1489,1279
1107,959
838,718
640,538
530,518
584,646
782,908
1080,1224
1411,1543
1689,1824
1923,1986
2027,1997
1988,1920
1801,1667
1539,1346
1210,1029
892,747
661,552
539,513
553,623
741,847
984,1161
1312,1491
1670,1774
1893,1955
2023,2030
2014,1945
1876,1742
1606,1438
1290,1035
959,790
693,572
568,507
553,585
674,752
922,1089
1247,1396
1558,1712
1832,1924
2002,2023
2030,1971
1908,1821
1679,1499
1347,1167
1031,860
711,626
588,508
527,551
634,679
870,1011
1161,1331
1490,1638
1815,1894
1966,2018
2028,2008
1910,1846
1720,1565
1444,1232
1112,913
799,743
637,530
510,521
600,671
796,937
1106,1258
1425,1597
1731,1866
1941,2008
2032,2032
1973,1876
1780,1615
1496,1307
1143,1011
854,716
633,540
518,518
581,637
758,886
1026,1193
1360,1478
1620,1823
1906,1981
2027,2014
2000,1910
1834,1686
1574,1383
1226,1044
896,753
672,576
513,516
527,609
701,814
979,1193
1298,1461
1612,1755
1871,1974
2017,2035
2024,1936
1883,1738
1611,1445
1299,1112
980,817
722,610
557,513
508,568
661,754
887,1055
1205,1353
1546,1660
1825,1939
1999,2031
2049,1971
1936,1776
1731,1530
1373,1172
1035,874
761,635
586,519
570,552
624,739
851,998
1156,1348
1482,1669
1773,1881
1968,1999
2036,2009
1949,1845
1741,1648
1442,1250
1113,932
809,675
557,523
527,543
596,682
784,922
1083,1253
1416,1581
1727,1789
1996,1990
2048,2016
1980,1895
1799,1645
1518,1333
1158,990
808,730
654,554
531,505
568,627
738,882
1035,1197
1346,1504
1668,1755
1906,1956
2015,2023
2010,1910
1851,1695
1572,1365
1262,1064
934,830
673,581
558,508
550,600
685,792
948,1105
1295,1434
1603,1735
1910,1948
2002,2044
2014,1958
1898,1764
1650,1486
1313,1134
1017,818
717,621
563,512
527,597
646,751
908,1056
1207,1331
1544,1682
1812,1915
1983,2020
2027,1980
1922,1800
1700,1531
1357,1189
1066,896
770,647
598,517
530,544
617,688
838,971
1161,1297
1462,1609
1731,1872
1987,2012
2037,2003
1961,1859
1758,1606
1470,1257
1122,949
805,674
622,565
526,525
592,641
760,915
1075,1226
1393,1563
1702,1813
1921,1992
2001,2009
1994,1920
1807,1660
1534,1339
1200,1024
896,778
648,563
543,504
558,622
722,825
989,1177
1330,1486
1631,1790
1900,1971
2015,2034
2012,1919
1877,1716
1601,1421
1263,1082
941,815
670,593
543,440
549,589
678,793
930,1082
1222,1444
1609,1724
1840,1936
2005,2025
2026,1960
1902,1769
1650,1478
1348,1151
1018,830
735,620
563,520
519,581
638,753
864,1019
1181,1335
1526,1634
1809,1904
1977,2020
2040,1986
1934,1819
1717,1555
1435,1208
1073,916
783,658
583,532
530,562
609,689
862,959
1120,1279
1450,1602
1739,1868
1940,1996
2035,2022
1951,1871
1780,1613
1482,1288
1156,959
848,699
627,549
532,514
583,648
753,883
1057,1190
1364,1530
1692,1788
1942,1994
2033,2023
1992,1909
1822,1634
1550,1362
1179,1023
896,744
617,575
534,506
568,611
712,841
992,1139
1312,1464
1630,1765
1883,1974
2020,2023
1992,1942
1870,1738
1605,1437
1287,1101
958,804
712,595
557,516
541,584
667,778
921,1077
1220,1403
1557,1708
1841,1957
2005,2015
2036,2006
1914,1766
1690,1509
1387,1164
1028,779
765,613
581,521
531,564
626,710
858,1037
1168,1322
1503,1644
1780,1905
1977,2010
2049,1980
1899,1795
1733,1577
1437,1245
1128,996
831,674
596,532
526,532
583,710
794,934
1078,1258
1426,1579
1734,1847
1958,1997
2015,2016
1978,1828
1757,1639
1506,1283
1161,984
852,678
648,550
526,481
575,633
762,882
1027,1211
1353,1524
1689,1794
1910,1983
2025,2012
1995,1915
1851,1687
1552,1373
1268,1061
914,764
674,572
550,491
524,606
698,817
974,1140
1295,1451
1603,1755
1870,1974
2027,2025
2014,2011
1869,1742
1628,1452
1287,1103
974,811
687,609
553,514
526,579
652,727
900,1062
1250,1378
1544,1694
1840,1893
1988,2011
2053,1971
1911,1790
1696,1515
1352,1194
1092,881
766,644
583,521
526,530
641,713
844,983
1139,1310
1494,1631
1806,1893
1968,1980
2027,1996
1960,1845
1753,1585
1448,1244
1109,919
808,726
609,533
527,530
617,672
748,931
1101,1271
1421,1558
1735,1842
1937,1999
2016,1998
1988,1882
1764,1647
1527,1331
1181,983
868,722
639,543
538,526
590,640
739,861
1000,1177
1322,1529
1675,1727
1905,1944
2016,2024
1991,1941
1855,1708
1594,1411
1249,1076
918,777
677,556
543,518
543,602
696,782
892,1134
1274,1437
1590,1712
1853,1947
2027,2026
2019,1964
1879,1759
1579,1444
1318,1134
1039,817
732,614
564,534
531,572
653,760
872,1054
1210,1376
1527,1686
1828,1921
1994,2017
2036,1992
1936,1815
1711,1538
1400,1193
1052,870
774,630
585,503
530,545
613,699
831,981
1135,1297
1471,1628
1758,1888
1962,2009
2037,1997
1955,1867
1740,1593
1465,1271
1122,951
822,668
620,536
535,524
597,650
752,868
1052,1226
1416,1565
1714,1829
1936,1992
2030,2023
2008,1909
1821,1664
1546,1357
1179,1001
887,741
648,545
534,516
562,601
722,838
997,1166
1340,1483
1633,1772
1897,1971
2023,2036
2004,1932
1854,1707
1574,1415
1263,1063
944,778
687,592
549,517
569,570
692,799
911,1088
1257,1424
1542,1732
1858,1945
2002,2049
2014,1964
1909,1765
1647,1483
1324,1141
1009,808
738,611
568,515
609,565
645,748
900,1040
1203,1380
1522,1674
1809,1905
1984,2014
2025,1979
1923,1832
1690,1546
1367,1232
1055,877
765,654
613,523
522,565
618,701
818,955
1118,1281
1448,1584
1758,1866
1962,2025
2036,2012
1968,1830
1768,1609
1475,1249
1128,934
834,687
614,585
522,523
587,653
774,911
1052,1214
1383,1554
1696,1808
1923,1989
2025,2021
1992,1882
1819,1655
1559,1327
1206,1037
896,732
644,550
532,502
583,622
716,834
994,1168
1353,1471
1649,1796
1870,1969
2005,2023
2023,1933
1838,1684
1611,1422
1244,1082
942,797
666,592
540,528
593,581
678,792
931,1092
1259,1393
1578,1738
1844,1912
2005,2025
2031,1962
1906,1774
1657,1453
1336,1153
1015,838
739,593
574,516
518,570
643,750
870,1022
1184,1325
1508,1694
1831,1905
1989,2014
2066,1975
1941,1835
1719,1556
1394,1219
1078,932
787,650
595,551
527,546
605,698
870,923
1124,1284
1456,1607
1743,1863
1958,1997
2053,2008
1970,1867
1749,1635
1493,1294
1161,957
844,726
648,545
535,520
583,660
761,907
1039,1195
1348,1458
1676,1832
1883,1985
2030,2011
2010,1914
1761,1674
1547,1356
1212,1024
901,760
673,569
535,521
557,609
713,843
971,1150
1312,1476
1631,1774
1890,1962
1989,2019
2018,1945
1868,1732
1637,1455
1287,1115
986,808
706,597
556,517
526,573
670,778
893,1065
1271,1404
1548,1703
1835,1928
1992,2072
2160,1969
1929,1776
1676,1508
1361,1168
1035,864
753,622
579,519
531,556
647,717
853,1063
1161,1338
1487,1659
1784,1895
1967,2014
2040,2021
1944,1831
1729,1587
1437,1249
1095,916
825,660
599,534
531,543
600,682
805,944
1109,1254
1431,1580
1731,1850
1950,1997
2014,1988
1934,1841
1788,1628
1505,1303
1167,967
857,713
635,539
526,527
585,630
750,880
1015,1192
1361,1489
1661,1800
1918,1986
2027,2014
1991,1916
1840,1662
1571,1384
1240,1035
906,768
677,662
543,524
557,609
696,817
918,1114
1282,1454
1604,1753
1882,1948
2014,2025
1988,1932
1896,1742
1635,1458
1299,1117
987,804
703,609
557,518
541,570
677,767
904,1035
1213,1380
1544,1712
1806,1915
1951,2017
2027,1959
1858,1798
1688,1545
1374,1191
1039,884
770,697
582,494
497,540
622,726
844,970
1156,1312
1475,1631
1757,1886
1973,2006
2004,2006
1959,1879
1752,1583
1480,1249
1117,928
896,673
588,533
529,530
583,670
777,905
1078,1245
1410,1570
1709,1837
1945,1995
2038,2015
1976,1895
1823,1643
1520,1330
1192,1005
874,734
635,568
520,518
579,652
735,854
1052,1187
1339,1502
1666,1795
1901,1878
1983,2025
2012,1925
1853,1717
1591,1418
1257,1042
931,809
687,585
543,509
529,615
638,793
945,1114
1272,1434
1583,1734
1870,1945
2012,2010
2020,1932
1888,1758
1640,1467
1340,1152
1000,855
724,620
559,514
561,589
645,753
891,1106
1174,1361
1522,1675
1809,1918
1987,2018
2031,1979
1952,1801
1703,1541
1412,1200
1054,897
778,647
592,518
531,563
623,700
848,984
1137,1297
1467,1608
1754,1867
1955,2004
2038,1998
1936,1854
1822,1597
1479,1272
1229,925
841,684
622,540
514,603
615,653
764,898
1063,1252
1353,1542
1709,1831
1937,1999
2014,2027
1992,1899
1804,1672
1495,1344
1199,1016
888,748
661,561
540,518
561,622
713,834
1001,1164
1326,1489
1644,1759
1906,1971
2017,2036
2005,1930
1863,1723
1606,1417
1270,1077
984,767
693,589
552,518
553,594
648,795
926,1088
1257,1417
1578,1735
1835,1943
2004,2021
2009,1959
1897,1755
1653,1532
1324,1141
1004,830
739,613
572,543
539,582
649,749
887,1035
1199,1359
1520,1678
1808,1931
2001,2016
2038,1982
1928,1778
1714,1556
1397,1224
1074,891
783,660
596,521
534,543
609,708
820,967
1137,1271
1452,1607
1748,1873
1958,2005
2030,2003
1968,1856
1770,1602
1482,1258
1135,950
847,696
621,531
528,521
586,660
765,899
1061,1261
1390,1539
1695,1792
1924,1986
2031,2014
1992,1896
1832,1669
1545,1374
1200,1023
895,740
636,566
543,518
564,619
719,829
982,1169
1313,1504
1651,1818
1936,1978
2014,2029
2001,1957
1859,1725
1593,1427
1298,1087
948,786
673,581
553,517
517,577
669,780
931,1092
1247,1422
1609,1712
1843,1933
2005,2049
2023,1961
1899,1759
1665,1494
1363,1180
1023,899
709,632
566,518
521,587
635,740
861,996
1166,1341
1499,1653
1805,1894
1981,2014
2038,1992
1924,1828
1727,1588
1451,1225
1114,890
787,655
635,529
491,547
600,682
808,942
1101,1259
1469,1594
1728,1841
1959,1998
2036,2033
1976,1883
1773,1627
1490,1283
1161,983
858,700
646,544
527,525
579,629
742,881
1039,1181
1355,1610
1684,1771
1950,1984
2027,2016
2002,1910
1819,1672
1548,1369
1218,1025
878,735
664,567
531,497
552,617
701,834
983,1136
1301,1458
1617,1767
1884,1952
2014,2035
2014,1945
1864,1729
1614,1439
1294,1107
976,808
721,605
552,516
541,587
678,780
921,1062
1225,1400
1550,1726
1832,1934
1992,2025
2013,1961
1926,1800
1683,1518
1370,1165
1031,856
770,632
579,565
375,556
626,702
857,1003
1182,1322
1488,1646
1763,1898
1968,2003
2059,1973
1948,1830
1740,1570
1427,1245
1130,915
809,670
593,534
514,528
609,678
799,931
1042,1257
1428,1571
1763,1857
1960,2005
2038,2008
1985,1945
1770,1613
1504,1297
1167,997
883,759
626,550
521,540
580,634
731,893
1026,1194
1354,1528
1666,1819
1905,1992
2036,2015
1984,1925
1845,1694
1570,1356
1230,1061
946,754
691,574
535,513
574,607
661,808
948,1115
1276,1449
1599,1762
1875,1912
1948,2021
2018,1953
1887,1734
1648,1456
1300,1110
1003,815
714,610
560,503
531,547
643,811
900,1094
1221,1374
1542,1686
1780,1914
1988,2013
2028,1972
1938,1794
1688,1528
1374,1167
1057,864
766,633
566,529
527,545
609,700
843,989
1148,1309
1483,1627
1780,1883
1996,2015
2042,2016
1961,1843
1747,1608
1453,1257
1117,928
814,676
635,543
531,543
591,663
788,915
1090,1247
1412,1565
1707,1841
1926,2003
2036,2010
1983,1879
1785,1634
1505,1312
1174,1006
897,714
635,544
523,523
570,642
750,869
1013,1196
1339,1508
1656,1794
1919,1975
2029,2035
2002,1927
1862,1697
1583,1387
1243,1062
918,765
678,596
537,511
549,615
690,815
974,1117
1286,1450
1618,1736
1884,1943
2020,2031
2014,1956
1886,1748
1649,1460
1314,1115
1026,819
719,617
558,504
535,653
626,753
892,1037
1207,1364
1509,1694
1823,1891
1977,2016
2027,1990
1922,1828
1693,1516
1394,1193
1017,874
761,637
587,523
529,543
622,697
844,986
1143,1314
1478,1625
1760,1888
1965,1971
2033,1982
1962,1845
1749,1579
1455,1260
1130,1010
826,684
626,538
530,527
596,691
783,920
1078,1451
1394,1562
1724,1843
1940,1996
2001,1998
1984,1895
1814,1652
1523,1336
1173,1000
891,723
648,552
502,506
565,639
722,855
1021,1147
1361,1495
1650,1742
1885,1971
2020,2025
2005,1928
1857,1709
1577,1426
1249,1075
931,793
674,596
509,513
556,629
692,799
926,1089
1253,1425
1556,1726
1844,1938
2004,2025
2014,1955
1846,1764
1653,1476
1327,1167
1000,825
732,618
578,525
522,564
644,733
880,997
1208,1366
1531,1675
1781,1908
2007,2016
2051,2008
1945,1811
1711,1523
1392,1215
1075,922
817,650
586,527
524,540
615,728
826,962
1125,1276
1447,1605
1806,1865
1948,2021
2040,1999
1966,1883
1767,1619
1485,1260
1135,957
818,688
625,556
522,520
583,663
757,896
1061,1220
1331,1562
1677,1854
1976,1997
2030,2021
1980,1902
1810,1661
1564,1348
1216,1025
890,739
661,566
533,517
543,617
713,848
987,1151
1324,1496
1625,1751
1898,1971
2019,2018
2014,1943
1858,1712
1605,1426
1273,1073
967,790
699,589
579,517
505,602
674,804
941,1095
1254,1387
1571,1713
1844,1922
2045,2025
2044,1962
1901,1767
1666,1473
1312,1155
1018,906
762,626
589,508
527,561
657,702
861,1009
1182,1353
1498,1649
1785,1905
1978,2021
2023,1989
1903,1832
1727,1558
1427,1228
1089,907
758,645
596,522
517,533
605,655
809,956
1109,1273
1438,1595
1731,1854
1949,2008
2044,2009
1973,1895
1775,1607
1481,1310
1152,975
856,700
665,549
526,521
575,643
742,881
1049,1211
1368,1530
1688,1811
1910,1971
2019,2035
1988,1906
1869,1686
1559,1370
1197,1024
898,770
646,568
535,539
558,618
719,843
952,1141
1306,1477
1613,1761
1879,1971
2022,2026
2026,1950
1875,1729
1590,1475
1287,1106
978,809
709,598
555,519
521,583
664,764
908,1113
1230,1383
1555,1717
1838,1933
1997,2023
2033,1947
1911,1781
1689,1519
1372,1160
1036,874
753,633
576,423
536,544
627,690
852,986
1161,1323
1490,1668
1776,1886
1974,1999
2046,2004
1949,1841
1731,1576
1434,1249
1103,895
803,674
609,529
542,532
622,675
789,928
1092,1241
1423,1581
1728,1841
1966,1991
2035,2018
1984,1887
1781,1634
1531,1312
1166,984
864,711
626,527
527,466
570,645
742,872
1030,1193
1357,1509
1672,1789
1901,1977
2026,2010
1996,1915
1843,1686
1571,1387
1324,1056
926,787
658,581
536,506
557,602
691,817
920,1117
1282,1441
1594,1738
1870,1955
2014,2033
2018,1953
1892,1755
1638,1467
1301,1115
970,812
716,609
550,518
535,571
648,744
896,1040
1217,1309
1509,1677
1807,1919
1991,2016
2014,1976
1929,1802
1691,1528
1388,1172
1057,858
779,643
578,548
529,550
622,713
835,985
1117,1304
1468,1643
1773,1882
1958,2017
2042,1999
1973,1866
1745,1591
1452,1219
1109,921
818,663
609,522
557,538
578,660
791,926
1056,1245
1413,1579
1705,1833
1913,1993
2036,1937
1984,1886
1801,1644
1518,1336
1100,996
869,716
649,544
510,516
578,641
731,868
1010,1168
1344,1510
1676,1789
1903,1978
2015,2036
2002,1951
1863,1707
1548,1400
1241,1068
927,778
668,571
543,521
543,601
683,821
971,1115
1295,1447
1612,1789
1858,1948
2005,2023
2018,1988
1883,1752
1653,1452
1323,1126
989,817
734,609
543,530
542,570
651,756
896,1037
1172,1348
1529,1697
1810,1929
1983,2021
2025,1985
1934,1806
1700,1543
1405,1185
1048,871
765,633
587,526
528,521
618,702
842,988
1130,1322
1472,1625
1763,1865
1968,2012
2014,1997
1957,1849
1748,1588
1451,1297
1131,945
869,701
610,547
529,480
586,652
771,902
1073,1241
1390,1558
1726,1841
1934,1999
2025,2016
1934,1906
1807,1636
1526,1352
1193,1026
870,727
651,574
535,519
531,624
725,863
1005,1167
1360,1495
1650,1776
1906,1971
2004,2023
1999,1935
1861,1694
1589,1401
1273,1063
949,778
687,587
552,514
542,592
679,790
931,1102
1252,1417
1572,1736
1858,1930
2002,2034
2018,1949
1903,1765
1663,1454
1333,1127
1009,836
735,612
570,518
533,563
644,747
883,1043
1183,1359
1548,1669
1805,1909
1999,2023
2035,1982
1936,1811
1727,1548
1403,1230
1079,896
791,662
600,524
531,553
612,693
805,941
1126,1273
1467,1619
1767,1858
1958,2012
2035,2008
1963,1847
1770,1610
1454,1283
1157,945
831,700
627,500
531,525
582,661
765,868
1057,1217
1387,1548
1681,1825
1921,1984
2023,2015
1998,1909
1828,1639
1541,1362
1226,1038
901,754
658,566
535,518
553,581
713,842
983,1121
1315,1451
1630,1764
1910,1948
2006,2031
2014,1938
1874,1734
1618,1428
1282,1090
923,787
691,592
588,518
548,581
669,786
944,1181
1166,1409
1570,1691
1840,1928
2018,2029
2014,1919
1961,1782
1674,1519
1357,1169
1026,876
757,631
559,511
531,577
648,855
861,1024
1174,1322
1496,1669
1728,1897
1984,2011
2031,1997
1958,1841
1735,1566
1429,1219
1088,902
791,670
607,540
531,540
600,685
791,939
1091,1268
1444,1607
1724,1862
1944,2024
2040,2011
1962,1868
1782,1636
1507,1320
1171,980
861,714
635,551
525,543
583,626
753,878
1024,1184
1364,1513
1675,1813
1919,1991
2014,2016
1993,1915
1832,1686
1566,1376
1182,1044
880,749
661,578
531,512
557,609
726,830
976,1166
1292,1458
1625,1753
1871,1953
2025,2021
2019,1958
1877,1738
1622,1445
1299,1109
984,821
723,606
503,515
534,574
665,752
900,1057
1229,1442
1548,1629
1814,1922
1994,2014
2046,1958
1916,1794
1680,1515
1385,1225
1035,861
754,644
584,513
521,544
625,710
852,992
1164,1324
1479,1635
1776,1887
1911,1997
2038,1992
1960,1826
1742,1595
1457,1261
1117,921
805,671
613,536
526,556
589,673
789,918
1087,1256
1405,1521
1729,1837
1923,1990
2040,2042
2001,1882
1785,1667
1521,1313
1166,1010
873,722
654,550
535,514
585,628
735,860
1013,1171
1369,1479
1662,1785
1905,1956
2040,2024
1988,1919
1853,1693
1587,1439
1256,1065
918,766
687,547
550,514
552,597
686,803
983,1107
1264,1451
1598,1764
1859,1946
2014,2033
2028,1957
1924,1763
1648,1472
1308,1142
989,825
727,608
570,524
537,570
643,744
880,1044
1199,1374
1521,1686
1808,1884
1980,2021
2031,1972
1924,1814
1703,1537
1387,1184
1063,883
753,648
606,518
531,536
633,710
830,980
1130,1297
1467,1582
1763,1871
1939,2020
2023,2008
1962,1861
1755,1606
1474,1260
1120,933
820,688
620,537
543,532
589,658
751,910
1065,1231
1404,1555
1704,1831
1931,1972
2036,2021
1984,1879
1801,1659
1526,1338
1196,1017
851,705
661,554
594,505
550,594
727,855
1000,1076
1322,1487
1638,1770
1888,1967
2018,2046
2019,1944
1874,1712
1597,1426
1270,1087
948,780
687,589
557,489
553,594
661,793
935,1089
1260,1422
1572,1717
1853,1945
1996,1997
2041,1971
1885,1764
1650,1479
1333,1133
1018,834
739,622
555,519
533,569
647,774
858,1027
1186,1344
1513,1681
1815,1860
1974,2019
2039,1987
