Voltage,Current
1518,1868
2018,1956
1701,1288
904,605
523,658
953,1383
1754,1971
2014,1798
1494,1063
768,518
583,847
1213,1623
1903,1964
1932,1591
1253,823
573,537
722,1088
1472,1845
2017,1943
1770,1345
981,647
521,632
920,1335
1707,1967
2023,1836
1540,1112
765,508
583,812
1154,1616
1899,1997
1911,1618
1267,835
604,530
722,1052
1444,1828
2013,2014
1814,1396
1024,598
525,625
874,1320
1677,1957
2032,1859
1566,1095
790,529
557,778
1152,1564
1854,2019
1967,1664
1296,874
615,541
657,1006
1420,1779
2000,1997
1819,1426
1057,695
502,592
833,1265
1638,1944
1999,1885
1614,1150
809,549
551,749
1091,1538
1845,2009
1988,1712
1364,918
635,516
644,936
1330,1756
1957,2011
1858,1466
1090,721
578,571
806,1218
1600,1911
2039,1919
1674,1219
867,570
548,709
1051,1467
1802,2012
2001,1751
1429,966
674,518
613,920
1286,1705
1949,2010
1887,1524
1147,770
552,555
791,1150
1596,1906
2026,1941
1686,1249
896,624
557,695
1011,1438
1801,2002
1997,1772
1448,1008
695,510
618,872
1259,1675
1931,2025
1910,1557
1197,765
573,505
724,1128
1511,1857
2017,1954
1735,1284
942,627
526,660
957,1387
1753,1976
2018,1802
1494,1027
726,503
582,831
1207,1638
1923,2014
1945,1601
1239,782
576,554
708,1079
1470,1839
1987,1971
1759,1348
991,627
529,658
914,1347
1714,1974
2027,1824
1560,1100
765,526
571,804
1195,1650
1896,2021
1960,1615
1263,826
576,498
657,1049
1449,1789
2012,1986
1780,1378
1018,675
531,649
875,1305
1676,1959
2048,1878
1570,1112
790,535
568,761
1144,1581
1863,2021
1978,1670
1301,876
635,504
661,993
1392,1776
1988,1998
1844,1428
1070,674
535,590
844,1246
1634,1954
2040,1896
1626,1167
835,492
553,738
1104,1505
1838,1983
1991,1712
1369,933
653,513
604,945
1338,1734
1979,2057
1845,1479
1108,715
566,582
805,1197
1589,1906
2032,1926
1658,1185
896,585
522,702
1031,1469
1805,2018
2001,1758
1423,956
687,511
596,898
1281,1675
1951,2017
1895,1541
1176,762
550,568
765,1142
1561,1891
2031,1918
1676,1263
761,595
520,685
997,1422
1770,1982
2027,1769
1459,998
737,514
604,881
1234,1660
1953,2023
1912,1558
1239,765
569,570
739,1127
1483,1859
2027,1964
1740,1297
967,621
531,671
940,1374
1728,1986
2023,1802
1509,1054
724,500
583,860
1208,1628
1918,2005
1911,1601
1236,806
583,530
709,1076
1444,1839
2010,1982
1760,1357
1000,646
521,637
904,1360
1700,1948
2018,1845
1543,1089
766,487
575,804
1157,1601
1901,2025
1947,1625
1272,872
609,519
664,1030
1442,1793
2010,1985
1792,1370
1017,691
531,611
912,1298
1676,1956
2023,1819
1579,1124
791,531
583,756
1130,1562
1883,2023
1968,1697
1310,882
635,514
662,1005
1393,1776
1994,1999
1822,1385
1026,699
496,577
826,1234
1628,1934
2058,1884
1631,1172
804,542
534,722
1061,1511
1843,2035
1997,1712
1372,1042
577,500
659,938
1342,1693
1971,2001
1855,1478
1113,711
543,590
791,1208
1589,1905
2062,1919
1656,1249
864,585
535,714
1033,1470
1803,2009
2007,1755
1418,982
682,493
613,884
1277,1702
1936,2018
1910,1530
1205,760
601,563
789,1142
1545,1901
2027,1945
1698,1245
897,570
533,675
991,1421
1771,1993
1992,1771
1453,1009
713,511
572,877
1260,1658
1938,2037
1909,1572
1182,786
573,518
762,1117
1497,1857
2014,1957
1743,1292
939,623
532,661
947,1408
1747,1991
2014,1785
1494,1022
708,525
587,870
1223,1629
1909,2062
1936,1600
1253,813
583,518
713,1048
1468,1839
2026,1997
1770,1350
975,641
517,626
905,1331
1695,1970
2036,1842
1549,1108
752,533
557,783
1132,1584
1877,2033
1949,1633
1279,836
612,516
689,1037
1431,1749
2007,1997
1801,1387
1037,661
527,609
875,1292
1666,1948
2040,1862
1609,1120
821,536
508,751
1133,1547
1861,2010
1975,1688
1343,909
651,508
661,984
1390,1775
1998,1992
1833,1434
1092,669
533,598
847,1266
1628,1928
2064,1893
1620,1179
831,531
531,745
1077,1504
1802,2016
1988,1714
1400,918
647,493
626,939
1328,1738
1978,2010
1863,1478
1118,928
535,570
804,1198
1576,1899
2031,1979
1664,1226
856,552
531,699
1017,1455
1803,2003
1992,1751
1435,984
687,518
609,886
1286,1691
1959,2016
1888,1524
1166,765
540,566
756,1147
1561,1912
2028,1945
1727,1255
899,609
508,675
1000,1426
1775,1995
2005,1776
1451,1010
687,510
599,870
1238,1659
1936,2036
1910,1562
1192,774
572,570
719,1110
1505,1834
2010,2046
1775,1310
948,621
543,648
941,1378
1737,1967
1989,1813
1485,1058
729,518
587,841
1223,1650
1927,2036
1946,1597
1272,804
583,530
701,1047
1464,1837
2013,1985
1763,1347
985,641
516,633
883,1302
1706,1971
2032,1852
1546,1097
778,525
552,791
1150,1582
1906,2024
1948,1627
1259,831
610,534
701,1038
1433,1788
2005,2003
1821,1363
1018,664
537,622
857,1314
1672,1945
2040,1908
1572,1128
789,520
541,764
1113,1564
1868,2013
1975,1704
1322,883
635,519
656,1011
1424,1764
1988,1995
1840,1397
1077,693
533,589
843,1219
1635,1926
2013,1901
1627,1182
836,544
552,735
1072,1503
1847,2015
1988,1725
1391,1000
674,513
633,948
1334,1737
1970,2010
1884,1483
1130,756
543,555
803,1193
1574,1912
2040,1928
1675,1219
874,537
530,700
1018,1445
1797,1993
2005,1751
1430,985
669,513
595,897
1291,1694
1948,2023
1895,1569
1172,766
568,573
778,1165
1552,1885
2029,1945
1692,1259
896,598
531,682
1000,1417
1766,1997
2004,1821
1468,1011
713,515
591,907
1237,1660
1936,2030
1931,1554
1208,777
570,543
722,1074
1498,1850
2014,1960
1740,1318
969,619
507,650
939,1374
1755,1993
1981,1813
1495,985
749,544
575,833
1197,1619
1909,2077
1939,1597
1248,810
584,530
713,1062
1466,1831
2005,1971
1788,1362
1000,641
526,624
908,1322
1691,1964
2015,1832
1552,1096
767,537
565,796
1157,1592
1870,2017
1946,1636
1282,850
609,518
674,1029
1429,1769
1996,1992
1807,1399
1028,666
520,613
870,1312
1663,1960
2019,1888
1585,1141
794,543
555,800
1105,1547
1866,2009
1977,1678
1336,907
622,522
641,1003
1366,1771
1987,2004
1849,1431
1069,698
535,592
835,1245
1619,1928
2040,1871
1645,1179
835,548
543,734
1095,1499
1831,1999
2007,1721
1387,920
677,510
633,920
1318,1730
1979,1986
1857,1464
1104,865
570,570
797,1198
1611,1866
2041,1918
1648,1234
885,585
529,700
1022,1454
1792,1994
2010,1768
1442,983
661,506
611,916
1286,1697
1913,2020
1889,1528
1143,762
531,555
764,1141
1549,1886
2027,1931
1695,1255
918,609
518,683
1005,1421
1769,2002
2018,1785
1466,1030
696,492
597,847
1243,1655
1931,2024
1923,1559
1205,787
567,539
744,1216
1513,1859
2031,1960
1731,1314
983,622
526,652
949,1373
1742,2006
2026,1815
1511,1059
739,529
568,780
1197,1614
1910,2035
1938,1612
1260,856
589,524
690,1064
1456,1854
2011,1984
1770,1393
1005,641
556,605
893,1309
1701,1969
2032,1854
1560,1096
785,527
557,785
1153,1652
1884,2025
1953,1622
1278,853
602,528
687,1065
1440,1797
2014,1965
1789,1399
1053,665
530,596
878,1294
1707,1956
2035,1867
1596,1153
805,553
562,844
1122,1556
1859,2022
1975,1681
1334,881
635,524
651,967
1307,1755
1965,2005
1834,1437
1064,687
514,596
842,1256
1588,1928
2031,1901
1627,1181
849,547
542,726
1078,1505
1833,2009
1981,1725
1387,937
652,515
650,936
1332,1716
1966,1994
1891,1489
1115,726
557,568
796,1191
1598,1906
2040,1892
1666,1224
883,574
531,705
1013,1452
1788,1999
1999,1751
1369,986
721,467
600,894
1274,1689
1931,2023
1872,1564
1290,752
575,552
756,1148
1559,1915
2029,1937
1676,1271
901,603
526,675
984,1426
1766,1992
2014,1776
1461,1009
713,517
606,868
1234,1657
1933,2023
1883,1556
1196,800
578,534
737,1043
1517,1858
2015,1962
1740,1331
949,633
549,628
944,1374
1732,2010
2020,1821
1500,1081
745,544
578,821
1195,1618
1925,2010
1910,1608
1255,865
586,556
703,1069
1461,1815
2005,2059
1819,1359
991,630
504,625
896,1322
1676,1965
2027,1867
1553,1103
778,531
560,764
1148,1542
1942,2034
1936,1634
1289,840
612,526
687,1031
1429,1802
2009,2021
1799,1400
1036,665
529,621
907,1297
1658,1948
2014,1872
1588,1160
794,536
543,777
1117,1560
1861,2019
1977,1676
1316,899
643,514
654,988
1370,1768
1958,2010
1844,1439
1075,723
532,553
836,1305
1630,1918
2032,1898
1614,1189
844,543
548,728
1078,1502
1827,1997
2012,1719
1384,921
620,516
646,911
1345,1712
1975,2011
1855,1481
1131,707
541,567
797,1167
1573,1901
2027,1927
1676,1248
885,594
526,762
1011,1450
1802,1997
2010,1749
1424,990
687,526
620,877
1273,1674
1949,2011
1905,1544
1166,765
557,562
765,1138
1549,1846
2038,1940
1700,1262
922,596
527,662
948,1412
1782,1985
2012,1784
1481,1019
722,497
599,857
1218,1650
1935,2023
1897,1586
1212,795
539,540
739,1109
1489,1847
2014,1961
1749,1335
969,631
505,648
940,1425
1737,1967
2020,1824
1509,1057
735,545
578,828
1187,1612
1910,2027
1934,1638
1246,881
570,532
711,1023
1453,1824
2012,1980
1776,1374
996,648
527,607
905,1361
1674,1971
2028,1849
1557,1108
783,526
565,783
1158,1597
1897,2023
1948,1635
1283,847
617,508
679,1026
1404,1800
2005,1997
1818,1400
1035,668
520,609
877,1285
1665,1945
2025,1872
1588,1142
804,537
559,765
1119,1543
1844,2021
1975,1662
1343,895
641,497
655,920
1375,1755
1988,1979
1844,1456
1079,686
540,578
836,1268
1620,1920
2036,1894
1617,1195
865,543
531,704
1052,1487
1832,1999
2014,1717
1396,937
677,529
637,925
1328,1725
1963,2020
1868,1493
1127,731
563,581
782,1192
1577,1893
2038,1936
1672,1233
883,569
530,700
1026,1438
1786,1995
1975,1771
1483,985
691,516
609,889
1261,1672
1949,2016
1905,1539
1209,746
557,549
748,1137
1551,1923
2032,1935
1703,1271
908,609
535,680
1009,1411
1733,1996
2011,1784
1489,1017
696,511
606,869
1231,1653
1929,2024
1915,1543
1204,778
579,544
729,1101
1468,1851
2018,1969
1747,1313
957,614
517,657
947,1377
1741,1978
2012,1850
1503,1064
751,530
572,812
1174,1608
1911,2025
1934,1615
1261,831
581,530
687,1060
1444,1824
2016,2000
1754,1357
1009,648
527,621
891,1315
1678,1946
2027,1879
1551,1114
774,530
561,778
1157,1584
1888,2023
1945,1639
1279,850
617,515
687,1031
1427,1778
2025,1982
1806,1400
1041,672
550,620
871,1276
1664,1919
2027,1871
1596,1159
793,518
539,770
1111,1541
1858,2009
1970,1683
1340,890
644,505
636,980
1374,1765
1988,2001
1847,1492
1065,694
530,578
823,1232
1632,1931
2035,1899
1636,1183
845,564
505,721
1089,1614
1819,2018
1997,1725
1396,908
666,515
559,932
1335,1755
1979,2020
1816,1499
1126,754
537,547
793,1189
1571,1898
2040,2001
1683,1245
930,564
530,674
1017,1452
1791,1990
1994,1826
1442,997
713,513
601,906
1271,1684
1941,2022
1902,1556
1239,760
556,544
762,1142
1544,1868
2026,1948
1708,1262
909,599
521,583
987,1404
1824,1993
2005,1806
1479,1046
722,517
607,838
1232,1650
1924,2041
1923,1581
1220,791
580,544
728,1097
1492,1845
2018,1975
1758,1331
969,624
524,647
931,1374
1732,1974
2032,1831
1515,1061
751,530
581,829
1183,1595
1905,2025
1962,1616
1270,830
587,531
685,1063
1448,1819
2012,2049
1779,1374
1017,637
531,664
870,1310
1682,1966
2023,1869
1561,1112
793,531
562,791
1327,1586
1924,2022
1960,1636
1285,860
613,522
667,1024
1429,1789
2007,1977
1805,1452
1042,662
526,605
875,1292
1671,1944
2040,1892
1585,1145
802,544
557,763
1117,1532
1851,2012
2001,1661
1338,903
650,513
645,981
1366,1759
1993,1997
1849,1440
1100,699
531,584
831,1228
1646,1935
2036,1912
1638,1193
860,551
543,731
1078,1507
1814,2021
1989,1736
1397,950
698,517
595,924
1317,1721
1970,2032
1873,1494
1139,737
541,574
778,1189
1564,1876
2020,1933
1691,1244
887,555
531,697
1023,1455
1791,1995
2012,1761
1468,997
690,513
609,894
1270,1686
1931,2023
1897,1544
1234,771
565,543
778,1126
1550,1889
1988,1949
1703,1271
921,596
531,674
985,1412
1757,1978
2020,1794
1479,1025
713,518
595,860
1233,1654
1927,2024
1918,1577
1236,798
583,538
729,1089
1469,1847
2031,1972
1749,1312
956,626
529,624
944,1365
1572,1975
2032,1834
1521,1069
748,522
568,815
1183,1609
1902,2025
1895,1621
1260,822
584,532
689,1055
1455,1824
2001,1993
1780,1374
1013,635
511,637
895,1315
1681,1962
2029,1876
1570,1117
787,537
563,739
1121,1572
1912,2021
1956,1643
1294,860
618,511
689,1011
1410,1723
2039,1993
1814,1400
1026,673
526,573
862,1275
1650,1953
2038,1881
1593,1167
810,543
549,753
1095,1528
1854,2017
1983,1695
1364,904
648,508
657,923
1394,1746
1980,2005
1846,1459
1098,713
543,582
808,1227
1601,1919
2029,1920
1650,1181
882,569
524,718
1052,1479
1828,2008
1997,1730
1404,945
675,509
621,932
1321,1712
1962,2003
1875,1504
1138,735
553,618
781,1177
1566,1906
2029,1944
1720,1245
891,573
530,674
1000,1432
1784,2001
2014,1764
1441,988
699,505
604,895
1241,1678
1949,2021
1902,1553
1122,774
531,556
748,1132
1547,1878
2018,1948
1715,1279
923,607
519,655
974,1401
1762,1993
2019,1790
1481,1035
717,511
587,860
1229,1638
1923,2025
1918,1581
1208,843
586,550
726,1090
1483,1841
2015,1970
1721,1329
974,636
526,647
923,1348
1744,1974
2025,1830
1534,1050
757,529
571,803
1182,1599
1935,2034
1949,1631
1270,838
592,527
683,1045
1447,1798
1992,1974
1779,1393
1017,639
517,609
903,1311
1676,1965
2025,1865
1558,1122
788,533
568,770
1103,1582
1884,2023
1953,1641
1298,857
620,518
672,1022
1419,1794
1986,2017
1805,1429
1040,668
522,616
874,1257
1655,1945
2036,1884
1602,1141
809,543
543,747
1109,1513
1854,2017
1978,1688
1342,904
648,521
646,941
1360,1751
1978,1984
1848,1462
1070,693
535,584
822,1208
1578,1919
2038,1909
1650,1201
851,544
537,722
1054,1480
1832,2003
1996,1729
1402,956
670,509
630,922
1310,1730
1962,2009
1864,1504
1139,743
543,581
781,1164
1549,1892
2029,1922
1687,1243
909,583
530,653
992,1400
1771,1998
2004,1789
1456,1020
695,530
595,892
1238,1658
1931,2008
1913,1543
1204,770
570,563
781,1123
1537,1879
2019,1945
1718,1344
922,600
526,667
988,1398
1753,1982
2007,1806
1490,1029
739,492
604,844
1232,1643
1923,2021
1923,1587
1235,802
578,522
717,1071
1478,1843
2014,1965
1754,1357
981,635
531,633
932,1338
1700,1980
2027,1841
1530,1080
739,511
621,818
1196,1643
1896,2025
1968,1607
1299,844
607,523
700,1046
1431,1815
1996,1986
1797,1369
1026,670
527,641
883,1315
1676,1958
2019,1888
1565,1115
791,538
556,779
1134,1579
1884,2064
1952,1658
1325,865
626,520
687,1016
1411,1794
2006,1997
1818,1452
1038,691
511,607
859,1297
1633,1952
2088,1880
1594,1154
818,548
556,750
1101,1526
1850,1857
1978,1699
1340,905
648,517
640,967
1307,1759
1980,2012
1840,1451
1098,701
523,582
826,1219
1616,1918
2031,1906
1630,1209
854,565
541,718
1047,1456
1820,2012
2000,1740
1400,955
677,524
596,911
1310,1712
1964,2021
1883,1516
1143,748
535,571
782,1175
1548,1880
2014,1934
1702,1246
905,607
556,689
1026,1428
1773,2010
2014,1774
1442,999
705,518
597,885
1274,1685
1928,2010
1908,1545
1169,775
535,544
751,1114
1521,1856
2032,1968
1727,1272
919,602
526,678
978,1409
1754,1953
2019,1789
1479,1033
722,514
585,861
1228,1645
1925,2027
1912,1597
1222,804
568,535
727,1112
1469,1859
2015,1960
1752,1319
982,627
532,629
938,1375
1702,1971
2024,1828
1522,1067
757,528
569,817
1183,1595
1898,2031
1940,1626
1276,827
596,518
677,1038
1441,1813
2000,1997
1821,1377
1026,661
528,639
860,1301
1679,1954
2030,1922
1572,1130
795,534
561,776
1132,1582
1927,2025
1958,1652
1292,864
617,518
674,1030
1416,1789
2000,1995
1818,1402
1039,671
479,591
855,1284
1660,2031
2028,1875
1602,1153
812,522
534,753
1099,1528
1845,2044
1988,1702
1361,892
648,516
647,968
1359,1750
1981,2019
1853,1478
1090,705
532,581
798,1221
1609,1934
2031,1915
1649,1210
865,561
531,712
1040,1544
1814,2023
1996,1738
1402,955
670,518
614,929
1305,1737
1962,2004
1845,1509
1144,738
531,575
844,1168
1547,1891
2027,1948
1676,1230
901,571
543,683
1010,1425
1780,1990
2010,1798
1440,1005
709,514
603,907
1270,1678
1945,2023
1935,1553
1192,778
574,545
752,1115
1520,1869
2020,1944
1707,1286
922,618
531,674
980,1377
1755,1996
2006,1794
1493,1036
738,535
596,865
1217,1636
1975,2026
1922,1571
1222,799
587,527
703,1093
1489,1844
2031,1968
1747,1325
974,640
521,636
927,1352
1714,1974
2022,1837
1535,1076
761,525
571,811
1160,1607
1883,2025
1953,1632
1327,834
595,508
683,1029
1433,1808
2004,1988
1845,1382
1021,657
521,591
885,1297
1668,1963
2039,1857
1573,1136
794,526
555,774
1146,1560
1871,2040
1973,1657
1352,870
630,506
674,1013
1413,1789
2050,1999
1810,1435
1038,675
526,598
859,1270
1650,1945
2012,1897
1619,1156
825,537
543,778
1096,1542
1857,2015
1983,1703
1361,915
647,513
635,967
1342,1765
1981,2011
1847,1462
1078,712
535,564
821,1219
1624,1936
2040,1918
1653,1211
846,551
557,710
1052,1527
1824,2018
1988,1725
1407,1007
670,517
627,910
1303,1683
1970,2022
1874,1511
1170,750
553,535
784,1168
1554,1886
2019,1925
1701,1246
896,585
531,620
927,1425
1771,1999
2037,1789
1440,1001
706,513
569,866
1285,1665
1940,2023
1910,1557
1193,764
571,545
751,1124
1537,1871
2040,1931
1730,1318
933,622
548,650
952,1387
1745,2008
1966,1801
1492,1063
718,456
589,867
1202,1649
1908,2038
1916,1587
1234,814
577,548
715,1087
1480,1837
2028,1972
1754,1344
984,616
518,628
918,1348
1742,1961
2020,1837
1539,1082
769,493
566,807
1177,1545
1901,2023
1942,1634
1279,842
600,522
689,1029
1430,1802
2001,1985
1792,1403
1026,648
543,610
882,1307
1676,1956
2040,1868
1574,1124
790,537
550,830
1119,1556
1880,2025
1965,1660
1339,877
626,524
670,1039
1400,1776
2004,1993
1806,1376
1030,682
531,594
851,1283
1640,1958
2036,1881
1612,1158
816,540
527,753
1085,1517
1840,2004
1975,1699
1358,898
641,518
635,965
1343,1749
2001,1998
1857,1467
1103,711
539,575
805,1218
1571,1917
2033,1910
1648,1224
874,553
560,721
1038,1479
1817,2012
1992,1751
1402,983
680,525
617,907
1313,1712
1955,2019
1884,1519
1169,754
555,556
770,1165
1546,1863
2029,1945
1695,1267
909,594
530,671
984,1433
1767,1996
2014,1789
1468,1014
713,516
609,860
1242,1658
1926,2023
1916,1562
1208,778
567,562
739,1124
1515,1858
1971,1958
1706,1271
932,623
529,645
953,1387
1740,1993
2028,1813
1492,1046
739,494
583,855
1213,1632
1918,2021
1931,1631
1226,805
574,535
715,1080
1474,1839
2023,1974
1758,1348
1000,620
531,634
922,1369
1689,1965
2027,1840
1524,1077
761,537
552,817
1168,1608
1898,2021
1935,1635
1307,856
593,529
680,1039
1425,1830
1997,1977
1799,1399
1030,667
523,597
894,1289
1671,1945
2027,1867
1583,1167
809,539
551,770
1130,1558
1880,2029
1962,1630
1308,866
629,521
665,1014
1390,1766
2004,1992
1827,1434
1059,685
533,586
848,1262
1651,1935
2035,1885
1609,1154
822,534
513,751
1083,1515
1845,2017
1965,1699
1352,909
622,520
638,959
1350,1746
2014,2016
1857,1468
1112,718
555,573
777,1216
1609,1919
2036,1914
1664,1214
869,565
532,714
1044,1461
1822,2012
1996,1759
1418,984
680,519
612,898
1331,1712
1949,2010
1880,1502
1151,748
578,546
825,1162
1553,1904
2028,1935
1695,1225
913,579
520,680
1005,1424
1763,2005
2012,1735
1456,1005
713,521
617,893
1258,1655
1940,2025
1910,1559
1197,781
567,532
739,1104
1512,1862
2026,1946
1728,1302
957,615
526,663
955,1387
1747,1993
2017,1802
1492,1046
753,543
557,842
1219,1631
1905,2020
1931,1594
1231,754
577,535
717,1083
1483,1838
2001,1969
1756,1339
991,640
517,659
923,1338
1677,1956
2021,1833
1538,1107
765,520
596,802
1170,1583
1886,2034
1949,1645
1286,844
596,543
672,1028
1425,1801
2012,1988
1791,1370
1013,674
522,589
870,1289
1672,1958
2035,1866
1588,1154
799,507
551,757
1086,1571
1879,2025
1964,1650
1313,874
627,529
670,997
1396,1789
1996,1997
1833,1429
1051,684
540,596
815,1266
1636,1961
2031,1897
1632,1181
822,570
535,749
1083,1519
1842,2006
1989,1707
1367,908
650,525
630,961
1357,1754
1976,2016
1857,1478
1111,709
537,576
813,1212
1592,1898
2040,1912
1653,1220
862,566
531,710
1041,1544
1749,2016
1992,1742
1408,956
674,519
594,911
1298,1701
1957,2021
1888,1517
1194,757
558,550
765,1161
1548,1878
2032,1933
1698,1262
908,581
522,725
983,1425
1773,1999
2029,1789
1466,1011
739,517
613,851
1250,1660
1910,2027
1909,1560
1197,781
571,542
731,1142
1514,1867
2001,1958
1724,1275
924,614
529,660
950,1387
1760,1988
2001,1814
1494,980
709,550
559,842
1217,1628
1927,2042
1937,1595
1245,855
589,534
708,1072
1441,1849
2024,1988
1772,1361
1000,637
524,627
910,1336
1673,2012
2018,1846
1541,1089
758,522
562,804
1154,1554
1827,2024
1940,1645
1295,858
592,527
689,1062
1447,1802
1989,1972
1804,1400
1041,669
500,623
867,1286
1668,1966
2061,1857
1587,1121
804,532
557,754
1116,1554
1860,2012
1957,1674
1317,874
626,517
662,1001
1392,1787
2003,1995
1808,1399
1070,719
516,622
855,1244
1625,1922
2036,1893
1614,1232
857,533
543,741
1089,1511
1844,2011
2006,1704
1365,924
665,509
645,950
1340,1730
1979,2012
1847,1492
1105,712
527,552
804,1198
1600,1906
2030,1917
1653,1232
888,573
531,714
1038,1457
1806,2008
1961,1742
1390,963
689,514
613,900
1295,1712
1978,2017
1884,1518
1151,753
557,551
778,1153
1544,1881
2040,1948
1693,1305
909,605
530,688
975,1417
1753,1977
2013,1789
1470,1027
726,517
579,855
1259,1650
1937,2026
1921,1584
1209,802
570,542
753,1089
1502,1860
2020,1966
1728,1302
965,611
536,648
953,1374
1727,2011
1975,1840
1508,1065
732,519
578,827
1204,1616
1908,2024
1934,1609
1254,817
587,531
691,1046
1460,1831
1992,1977
1779,1358
1007,637
529,649
906,1337
1700,1971
2031,1841
1546,1084
779,530
581,808
1157,1561
1884,2028
1922,1643
1279,857
614,526
683,1024
1414,1801
1988,1983
1772,1434
1046,688
560,602
870,1275
1663,1957
2031,1875
1587,1125
808,533
558,761
1111,1558
1867,2017
1957,1673
1318,881
628,522
670,994
1399,1768
2004,1999
1815,1447
1064,695
533,588
832,1250
1628,1936
1979,1904
1615,1163
822,544
542,750
1076,1493
1840,2019
1988,1712
1374,932
616,518
638,945
1331,1726
1983,2002
1870,1478
1114,727
550,570
808,1195
1578,1897
2040,1923
1655,1216
875,570
539,710
1034,1457
1792,2009
1991,1762
1390,980
698,518
600,892
1285,1712
1955,2021
1890,1515
1144,752
542,555
765,1141
1535,1888
2039,1945
1719,1275
922,611
530,667
986,1403
1744,2031
2014,1793
1463,1036
713,519
583,855
1238,1647
1929,2023
1918,1594
1227,788
583,545
731,1101
1511,1856
2016,1975
1759,1305
949,622
531,650
945,1379
1740,1983
2066,1813
1519,1063
729,527
600,837
1205,1619
1910,2024
1942,1618
1257,830
571,502
713,1081
1457,1824
1979,1974
1762,1374
995,674
522,661
896,1326
1726,1965
2023,1857
1542,1092
765,535
561,808
1139,1585
1934,2025
1965,1634
1283,855
617,518
687,1017
1416,1810
1998,1990
1863,1406
1052,705
526,607
864,1289
1660,1922
2035,1873
1596,1141
801,561
561,762
1107,1568
1866,2019
2037,1669
1306,887
629,517
653,991
1390,1772
1989,2002
1835,1432
1059,692
517,596
839,1244
1636,1935
1988,1912
1624,1183
842,548
542,740
1085,1513
1834,2036
1979,1701
1374,892
657,393
530,941
1340,1727
1979,2074
1862,1484
1116,709
543,573
800,1192
1598,1906
2032,1932
1663,1224
887,576
539,708
1031,1485
1792,2034
1970,1764
1423,962
685,519
609,898
1273,1700
1959,2021
1898,1532
1154,776
557,570
780,1151
1542,1875
2016,1948
1715,1271
920,595
524,671
983,1416
1769,1996
2018,1789
1503,1019
711,509
597,863
1221,1657
1935,2027
1914,1582
1216,804
571,532
699,1111
1518,1867
2031,1956
1729,1305
948,622
487,650
948,1378
1743,1982
2039,1815
1496,1043
735,544
516,834
1208,1620
1915,2056
1927,1615
1248,819
584,518
710,1062
1451,1831
2012,1973
1777,1354
987,644
528,628
905,1331
1692,1971
2027,1845
1548,1107
770,535
565,802
1153,1598
1885,2032
1960,1639
1297,864
630,518
672,1015
1411,1785
1980,1991
1806,1421
1027,678
552,623
859,1271
1633,1944
2030,1885
1598,1106
836,532
557,754
1106,1556
1862,2025
1988,1669
1325,882
631,514
662,1024
1386,1774
2003,2003
1836,1430
1070,688
527,586
841,1252
1624,1920
2032,1897
1610,1190
841,544
557,740
1078,1491
1844,2036
1988,1722
1364,890
654,544
641,949
1335,1727
1979,2005
1857,1499
1128,725
494,570
796,1192
1549,1918
2068,1915
1666,1219
870,544
513,688
1026,1477
1753,1997
2001,1756
1419,961
680,514
597,896
1282,1683
1965,2017
1888,1528
1174,765
565,504
775,1153
1542,1884
2019,1954
1702,1242
922,582
526,688
975,1422
1759,1988
2014,1781
1470,1023
719,518
586,882
1260,1657
1936,2014
1918,1570
1209,795
562,564
721,1068
1515,1858
2015,1963
1729,1306
1013,625
513,656
948,1378
1730,1984
2028,1814
1502,1069
781,535
581,830
1203,1615
1919,2037
1937,1617
1247,806
585,530
726,1074
1460,1823
2014,2019
1771,1322
1010,656
530,622
937,1304
1688,1972
2035,1854
1548,1100
776,526
572,793
1150,1578
1896,2027
1970,1655
1320,868
592,529
679,1014
1405,1785
1993,2030
1805,1395
1060,670
563,597
860,1270
1662,1948
2044,1877
1598,1147
804,523
557,760
1080,1543
1858,2010
1971,1672
1321,885
610,524
662,977
1384,1766
1986,2002
1810,1441
1039,698
555,594
843,1236
1619,1892
2053,1897
1611,1202
845,569
536,718
1062,1493
1832,2022
1986,1725
1388,944
683,544
625,938
1322,1726
1967,2049
1909,1495
1122,727
540,571
791,1174
1556,1901
2016,1935
1678,1234
846,571
527,726
1022,1447
1788,2006
2006,1764
1404,997
697,513
596,915
1282,1699
1942,2011
1897,1540
1161,779
559,545
748,1141
1521,1905
2023,1946
1714,1254
891,601
565,667
974,1395
1734,1972
2015,1794
1483,1036
718,538
587,843
1222,1636
1902,2003
1923,1582
1233,801
583,533
724,1090
1483,1866
2018,1981
1758,1298
968,608
527,648
948,1369
1716,1983
2014,1824
1516,1082
739,523
573,825
1186,1609
1910,2023
2000,1618
1256,911
584,531
698,1057
1444,1794
2010,2016
1786,1370
1028,648
528,641
895,1316
1692,1956
2018,1854
1558,1078
772,518
543,792
1157,1580
1841,2008
1951,1660
1295,867
624,502
672,1022
1409,1790
2053,1974
1798,1411
1057,674
530,600
857,1288
1641,1945
2036,1879
1593,1096
811,628
556,757
1100,1549
1863,2023
1976,1688
1338,898
635,511
646,1003
1349,1768
1960,2009
1857,1432
1103,700
531,590
839,1273
1615,1952
2036,1901
1616,1181
841,556
479,732
1075,1516
1832,2006
1966,1716
1341,937
652,530
634,908
1325,1733
1975,2064
1866,1483
1130,726
557,547
797,1185
1570,1926
2038,1917
1700,1232
891,570
539,704
1018,1452
1783,2002
1985,1764
1457,971
696,520
605,882
1274,1678
1940,2024
1892,1534
